"Station","Date","Tmax","Tmin","Tavg","Depart","DewPoint","WetBulb","Heat","Cool","Sunrise","Sunset","CodeSum","Depth","Water1","SnowFall","PrecipTotal","StnPressure","SeaLevel","ResultSpeed","ResultDir","AvgSpeed"
1,"2014-08-18",83,65,74,2,62,66,0,9,502,1849,"BR HZ",0,"M",0,0,29.12,29.85,2.8,22,4.9
2,"2014-08-18",85,67,76,"M",66,69,0,11,"-","-","HZ","M","M","M",0,29.18,29.84,2.7,23,5.7
1,"2014-08-19",86,69,78,7,65,69,0,13,503,1848,"RA",0,"M",0,0.09,29.02,29.72,9.2,24,10.7
2,"2014-08-19",86,73,80,"M",68,71,0,15,"-","-","RA BR","M","M","M",0.13,29.08,29.71,10.6,23,11.5
1,"2014-08-20",86,66,76,5,63,68,0,11,504,1846," ",0,"M",0,0,29.17,29.86,7.4,25,7.9
2,"2014-08-20",87,68,78,"M",67,71,0,13,"-","-"," ","M","M","M",0,29.23,29.84,7.9,24,8.1
1,"2014-08-21",79,70,75,4,68,70,0,10,505,1845,"TSRA RA BR",0,"M",0,0.98,29.21,29.92,2.8,18,5
2,"2014-08-21",83,71,77,"M",72,73,0,12,"-","-","TSRA RA BR","M","M","M",1.29,29.26,29.9,4,18,6.3
1,"2014-08-22",86,72,79,8,70,73,0,14,506,1843,"TSRA RA BR",0,"M",0,1.58,29.21,29.92,3.4,23,5.1
2,"2014-08-22",87,74,81,"M",73,75,0,16,"-","-","TSRA RA BR","M","M","M",3.17,29.28,29.91,5.7,23,7.3
1,"2014-08-23",86,68,77,6,69,71,0,12,508,1842,"TS RA BR HZ",0,"M",0,0.34,29.25,29.96,2.6,7,5
2,"2014-08-23",87,71,79,"M",72,74,0,14,"-","-","BR","M","M","M",0.5,29.31,29.94,1.6,8,3.9
1,"2014-08-24",88,70,79,8,69,72,0,14,509,1840," ",0,"M",0,0,29.26,29.97,6.6,12,7.4
2,"2014-08-24",89,73,81,"M",73,75,0,16,"-","-"," ","M","M","M",0,29.33,29.96,6.3,12,7.3
1,"2014-08-25",88,71,80,10,68,71,0,15,510,1839,"TSRA BR",0,"M",0,0.01,29.28,29.99,3,18,6.7
2,"2014-08-25",92,73,83,"M",72,74,0,18,"-","-","TSRA","M","M","M",0.78,29.33,29.97,4,18,7.1
1,"2014-08-26",85,71,78,8,65,69,0,13,511,1837," ",0,"M",0,0.12,29.34,30.06,1.8,36,6.1
2,"2014-08-26",86,49,"M","M",68,71,"M","M","-","-"," ","M","M","M","  T",29.41,30.04,1.3,15,5.8
1,"2014-08-27",82,67,75,5,60,65,0,10,512,1835," ",0,"M",0,0,29.4,30.11,5.9,5,6.9
2,"2014-08-27",81,70,76,"M",63,67,0,11,"-","-"," ","M","M","M",0,29.46,30.09,6.4,6,7.1
1,"2014-08-28",77,67,72,2,57,63,0,7,513,1834,"RA",0,"M",0,"  T",29.35,30.08,7.6,8,8.6
2,"2014-08-28",77,69,73,"M",61,66,0,8,"-","-","RA DZ","M","M","M",0.02,29.41,30.06,7.3,8,8.5
1,"2014-08-29",86,71,79,9,67,70,0,14,514,1832," ",0,"M",0,0.08,29.19,29.92,10.7,17,11.1
2,"2014-08-29",88,73,81,"M",69,72,0,16,"-","-"," ","M","M","M",0,29.26,29.91,9.9,17,10.5
1,"2014-08-30",83,70,77,7,65,69,0,12,515,1831," ",0,"M",0,0.27,29.15,29.85,10.7,23,11.7
2,"2014-08-30",86,74,80,"M",69,72,0,15,"-","-"," ","M","M","M","  T",29.21,29.83,11.4,22,12.4
1,"2014-08-31",85,68,77,8,65,69,0,12,516,1829,"BR HZ",0,"M",0,0,29.18,29.89,5.7,21,6.6
2,"2014-08-31",87,71,79,"M",69,72,0,14,"-","-"," ","M","M","M",0,29.25,29.88,6.9,21,7.7
1,"2014-09-01",83,70,77,9,65,69,0,12,517,1827,"RA",0,"M",0,0.36,29.07,29.77,10.7,22,11.5
2,"2014-09-01",85,74,80,"M",69,72,0,15,"-","-"," ","M","M","M","  T",29.13,29.76,12.7,22,13.2
1,"2014-09-02",82,67,75,7,60,65,0,10,518,1826,"RA",0,"M",0,0.01,29.18,29.88,5.4,28,5.9
2,"2014-09-02",85,69,77,"M",62,67,0,12,"-","-"," ","M","M","M",0,29.24,29.87,5.8,27,6.7
1,"2014-09-03",83,61,72,4,59,65,0,7,519,1824," ",0,"M",0,0,29.26,29.97,5.3,20,6.7
2,"2014-09-03",85,67,76,"M",63,68,0,11,"-","-"," ","M","M","M",0,29.33,29.96,5.9,21,6.9
1,"2014-09-04",85,71,78,10,66,70,0,13,520,1822,"RA",0,"M",0,0.26,29.21,29.93,11.4,20,12.6
2,"2014-09-04",87,73,80,"M",69,72,0,15,"-","-","TSRA RA","M","M","M",0.22,29.26,29.92,12,19,12.7
1,"2014-09-05",88,64,76,9,65,69,0,11,521,1821,"TS RA",0,"M",0,0.5,29.27,29.96,7.8,27,11
2,"2014-09-05",89,67,78,"M",69,72,0,13,"-","-","RA","M","M","M",0.43,29.34,29.94,7.3,26,12.1
1,"2014-09-06",75,60,68,1,51,58,0,3,522,1819," ",0,"M",0,0,29.42,30.13,7.1,33,8.4
2,"2014-09-06",76,62,69,"M",54,60,0,4,"-","-"," ","M","M","M",0,29.48,30.11,4.7,36,8.1
1,"2014-09-07",80,54,67,0,49,57,0,2,523,1817," ",0,"M",0,0,29.44,30.16,1,12,4.3
2,"2014-09-07",79,58,69,"M",53,60,0,4,"-","-"," ","M","M","M",0,29.49,30.15,2.2,11,4.6
1,"2014-09-08",77,55,66,0,52,59,0,1,524,1815," ",0,"M",0,0,29.33,30.07,6,17,6.2
2,"2014-09-08",79,60,70,"M",54,61,0,5,"-","-"," ","M","M","M",0,29.39,30.06,5.2,17,5.9
1,"2014-09-09",79,63,71,5,59,64,0,6,525,1814,"RA",0,"M",0,0.01,29.18,29.93,7.2,18,7.6
2,"2014-09-09",81,66,74,"M",62,66,0,9,"-","-","RA","M","M","M",0.01,29.24,29.92,8.2,19,8.5
1,"2014-09-10",80,56,68,2,61,64,0,3,526,1812,"RA BR",0,"M",0,1.31,28.97,29.67,7.3,25,15.8
2,"2014-09-10",82,58,70,"M",64,67,0,5,"-","-","RA DZ BR","M","M","M",1.61,29.03,29.66,8.9,24,16.1
1,"2014-09-11",56,50,53,-12,42,47,12,0,527,1810," ",0,"M",0,0,29.46,30.15,9.8,35,10.3
2,"2014-09-11",58,52,55,"M",45,50,10,0,"-","-"," ","M","M","M",0,29.51,30.14,9.5,34,10.6
1,"2014-09-12",55,44,50,-15,43,46,15,0,528,1809,"RA BR",0,"M",0,0.13,29.55,30.27,11.7,35,12.5
2,"2014-09-12",57,46,52,"M",48,50,13,0,"-","-","RA DZ BR","M","M","M",0.1,29.6,30.26,11,34,11.8
1,"2014-09-13",59,41,50,-15,40,44,15,0,529,1807," ",0,"M",0,0,29.59,30.33,3.2,33,7.7
2,"2014-09-13",60,42,51,"M",42,47,14,0,"-","-"," ","M","M","M",0.01,29.66,30.33,3.1,33,6.9
1,"2014-09-14",65,42,54,-10,43,49,11,0,530,1805," ",0,"M",0,0,29.49,30.25,4.5,22,4.8
2,"2014-09-14",67,46,57,"M",44,51,8,0,"-","-"," ","M","M","M",0,29.57,30.25,4.2,22,4.7
1,"2014-09-15",62,51,57,-7,48,52,8,0,531,1803,"RA",0,"M",0,"  T",29.41,30.14,2.2,30,4.9
2,"2014-09-15",62,54,58,"M",50,54,7,0,"-","-","RA DZ","M","M","M","  T",29.46,30.13,2.9,29,6.4
1,"2014-09-16",68,44,56,-8,43,50,9,0,532,1760," ",0,"M",0,0,29.41,30.15,3,30,4.4
2,"2014-09-16",69,47,58,"M",46,52,7,0,"-","-"," ","M","M","M",0,29.47,30.15,1.5,34,4.7
1,"2014-09-17",70,48,59,-5,45,52,6,0,533,1758," ",0,"M",0,0,29.29,30.02,0.4,17,2.8
2,"2014-09-17",72,49,61,"M",48,54,4,0,"-","-"," ","M","M","M",0,29.36,30.02,1.5,16,4
1,"2014-09-18",70,53,62,-2,52,56,3,0,535,1756,"BCFG BR",0,"M",0,0,29.4,30.12,5.5,4,6.3
2,"2014-09-18",72,53,63,"M",54,57,2,0,"-","-"," ","M","M","M",0,29.46,30.11,4.8,3,5.9
1,"2014-09-19",78,53,66,3,48,56,0,1,536,1755,"BR",0,"M",0,0,29.31,30.06,10.7,18,11.5
2,"2014-09-19",76,57,67,"M",49,57,0,2,"-","-"," ","M","M","M",0,29.38,30.05,10,18,10.5
1,"2014-09-20",77,63,70,8,61,64,0,5,537,1753,"RA",0,"M",0,0.12,29.1,29.83,9.8,23,10.1
2,"2014-09-20",80,63,72,"M",62,65,0,7,"-","-","RA","M","M","M",0.12,29.17,29.83,11.5,22,12.1
1,"2014-09-21",69,51,60,-2,50,55,5,0,538,1751,"RA",0,"M",0,"  T",29.26,29.94,10.5,31,12.7
2,"2014-09-21",70,52,61,"M",51,56,4,0,"-","-"," ","M","M","M","  T",29.31,29.93,9.4,31,12.9
1,"2014-09-22",67,46,57,-5,43,49,8,0,539,1749," ",0,"M",0,0,29.52,30.22,1.7,31,5.5
2,"2014-09-22",69,48,59,"M",45,52,6,0,"-","-"," ","M","M","M",0,29.59,30.22,1.3,33,6.2
1,"2014-09-23",74,51,63,2,46,53,2,0,540,1748," ",0,"M",0,0,29.57,30.3,1.9,20,4.3
2,"2014-09-23",76,50,63,"M",48,55,2,0,"-","-"," ","M","M","M",0,29.64,30.3,3.3,17,6.2
1,"2014-09-24",77,54,66,5,49,56,0,1,541,1746," ",0,"M",0,0,29.57,30.3,4.3,13,5.6
2,"2014-09-24",77,54,66,"M",50,57,0,1,"-","-"," ","M","M","M",0,29.63,30.29,4.1,13,5.4
1,"2014-09-25",74,56,65,4,52,58,0,0,542,1744," ",0,"M",0,0,29.52,30.25,0.6,11,1.9
2,"2014-09-25",78,58,68,"M",54,59,0,3,"-","-"," ","M","M","M",0,29.58,30.24,1.9,13,3.7
1,"2014-09-26",79,51,65,5,53,58,0,0,543,1742,"BR",0,"M",0,0,29.51,30.23,3.7,6,4.5
2,"2014-09-26",81,59,70,"M",55,61,0,5,"-","-"," ","M","M","M",0,29.57,30.22,4.7,9,5.2
1,"2014-09-27",79,54,67,7,54,59,0,2,544,1741," ",0,"M",0,0,29.47,30.21,3.1,7,3.8
2,"2014-09-27",79,61,70,"M",57,62,0,5,"-","-"," ","M","M","M",0,29.54,30.19,4,8,4.7
1,"2014-09-28",78,53,66,7,55,59,0,1,545,1739,"BR HZ",0,"M",0,0,29.38,30.12,2.3,6,3.2
2,"2014-09-28",79,58,69,"M",57,62,0,4,"-","-","BR","M","M","M",0,29.44,30.1,2.6,8,3.3
1,"2014-09-29",83,53,68,9,54,58,0,3,546,1737,"RA BR",0,"M",0,0.01,29.28,30,5,36,9
2,"2014-09-29",84,57,71,"M",57,61,0,6,"-","-","RA HZ","M","M","M","  T",29.33,29.99,4.5,34,9
1,"2014-09-30",58,47,53,-6,47,50,12,0,547,1735,"DZ BR",0,"M",0,"  T",29.29,30.03,8.8,2,9.7
2,"2014-09-30",61,51,56,"M",49,52,9,0,"-","-","DZ BR","M","M","M","  T",29.36,30.02,9.1,2,10.7
1,"2014-10-01",70,49,60,2,50,55,5,0,548,1734," ",0,"M",0,0,29.22,29.95,10.3,13,10.4
2,"2014-10-01",73,52,63,"M",51,57,2,0,"-","-","RA","M","M","M","  T",29.28,29.95,8,13,8.6
1,"2014-10-02",72,63,68,10,61,63,0,3,549,1732,"TSRA RA BR",0,"M",0,0.32,29.03,29.78,7.2,17,7.9
2,"2014-10-02",75,66,71,"M",63,65,0,6,"-","-","TSRA RA BR","M","M","M",0.72,29.1,29.78,7.2,17,7.9
1,"2014-10-03",65,43,54,-3,45,49,11,0,550,1730,"RA",0,"M",0,0.68,28.95,29.67,15.1,28,16.4
2,"2014-10-03",68,46,57,"M",47,52,8,0,"-","-","RA BR","M","M","M",1.05,29.02,29.66,14,28,15.6
1,"2014-10-04",47,35,41,-16,34,39,24,0,552,1729,"RA DZ BR",0,"M","  T",0.06,29,29.72,13.5,26,13.8
2,"2014-10-04",49,37,43,"M",35,41,22,0,"-","-","RA DZ","M","M","M",0.05,29.07,29.74,13.6,25,13.5
1,"2014-10-05",55,37,46,-11,35,42,19,0,553,1727,"RA",0,"M",0,0.01,28.95,29.68,8.5,23,9
2,"2014-10-05",56,42,49,"M",36,44,16,0,"-","-","RA","M","M","M","  T",29.02,29.7,10.1,23,10.7
1,"2014-10-06",61,42,52,-4,38,45,13,0,554,1725," ",0,"M",0,0.01,28.89,29.61,7.9,25,8.8
2,"2014-10-06",63,48,56,"M",40,47,9,0,"-","-"," ","M","M","M",0.01,28.95,29.62,9.5,23,10.5
1,"2014-10-07",66,48,57,1,43,50,8,0,555,1724," ",0,"M",0,"  T",29,29.69,9.8,25,11.5
2,"2014-10-07",69,49,59,"M",45,51,6,0,"-","-"," ","M","M","M",0,29.06,29.7,10.3,24,11.7
1,"2014-10-08",65,44,55,-1,35,46,10,0,556,1722," ",0,"M",0,0,29.27,29.97,11,27,11.3
2,"2014-10-08",67,48,58,"M",36,48,7,0,"-","-"," ","M","M","M",0,29.34,29.97,10.7,27,11.2
1,"2014-10-09",62,43,53,-2,34,44,12,0,557,1720," ",0,"M",0,0,29.38,30.09,3.4,36,5.8
2,"2014-10-09",64,50,57,"M",36,46,8,0,"-","-"," ","M","M","M",0,29.44,30.09,3.4,2,6.3
1,"2014-10-10",58,39,49,-6,39,44,16,0,558,1719," ",0,"M",0,0,29.43,30.16,7.7,2,8.2
2,"2014-10-10",59,44,52,"M",40,46,13,0,"-","-"," ","M","M","M",0,29.49,30.16,3.8,2,5.2
1,"2014-10-11",59,36,48,-6,34,42,17,0,559,1717," ",0,"M",0,0,29.47,30.2,2.8,8,4.5
2,"2014-10-11",60,40,50,"M",36,44,15,0,"-","-"," ","M","M","M",0,29.53,30.2,3.5,8,4.7
1,"2014-10-12",63,38,51,-3,42,47,14,0,600,1715,"RA DZ BR",0,"M",0,0.01,29.24,30,7.9,14,9.1
2,"2014-10-12",64,45,55,"M",44,50,10,0,"-","-","RA DZ BR","M","M","M",0.01,29.31,30,9.5,14,9.9
1,"2014-10-13",67,56,62,9,58,60,3,0,602,1714,"RA DZ BR",0,"M",0,0.64,28.97,29.73,7.7,14,9.1
2,"2014-10-13",71,59,65,"M",61,62,0,0,"-","-","RA BR HZ","M","M","M",0.44,29.03,29.73,7.5,15,8.9
1,"2014-10-14",65,52,59,6,57,58,6,0,603,1712,"RA DZ BR",0,"M",0,0.65,28.83,29.55,3.5,10,10.2
2,"2014-10-14",67,54,61,"M",59,60,4,0,"-","-","RA DZ BR","M","M","M",1.18,28.89,29.54,1.8,12,8.6
1,"2014-10-15",55,50,53,0,51,51,12,0,604,1711,"RA DZ BR",0,"M",0,0.05,29.05,29.75,9.5,35,9.9
2,"2014-10-15",58,53,56,"M",53,54,9,0,"-","-","RA DZ BR","M","M","M",0.07,29.1,29.74,9.4,35,9.7
1,"2014-10-16",56,50,53,1,49,51,12,0,605,1709,"DZ BR",0,"M",0,"  T",29.02,29.77,4.1,24,7.4
2,"2014-10-16",58,53,56,"M",52,53,9,0,"-","-","DZ BR","M","M","M","  T",29.09,29.77,5.4,25,8.4
1,"2014-10-17",62,48,55,3,46,50,10,0,606,1707," ",0,"M",0,"  T",28.99,29.69,11.1,29,13.2
2,"2014-10-17",63,49,56,"M",48,52,9,0,"-","-"," ","M","M","M",0.01,29.05,29.69,10.7,28,12.7
1,"2014-10-18",50,36,43,-8,38,42,22,0,607,1706,"RA DZ",0,"M",0,0.01,29.39,30.08,8.2,34,9.2
2,"2014-10-18",52,39,46,"M",40,44,19,0,"-","-","RA","M","M","M",0.02,29.44,30.08,7.6,34,8.7
1,"2014-10-19",54,33,44,-7,38,43,21,0,608,1704," ",0,"M",0,0,29.31,30.07,7.8,21,8.2
2,"2014-10-19",57,36,47,"M",40,44,18,0,"-","-"," ","M","M","M",0,29.39,30.09,8.8,21,9
1,"2014-10-20",65,46,56,6,44,49,9,0,610,1703," ",0,"M",0,0.01,29.17,29.9,4.7,32,9.3
2,"2014-10-20",66,50,58,"M",46,51,7,0,"-","-"," ","M","M","M",0,29.23,29.9,4.9,32,9.1
1,"2014-10-21",53,45,49,-1,39,44,16,0,611,1701," ",0,"M",0,0,29.46,30.16,10.8,1,11.4
2,"2014-10-21",54,49,52,"M",41,46,13,0,"-","-"," ","M","M","M",0,29.51,30.15,11,36,11.6
1,"2014-10-22",56,35,46,-4,38,43,19,0,612,1660," ",0,"M",0,0,29.56,30.3,2.9,8,4.8
2,"2014-10-22",56,43,50,"M",38,44,15,0,"-","-"," ","M","M","M",0,29.62,30.3,3,11,5.1
1,"2014-10-23",59,36,48,-1,40,45,17,0,613,1658,"BR",0,"M",0,0,29.39,30.15,7.5,19,7.8
2,"2014-10-23",62,41,52,"M",41,47,13,0,"-","-","BR","M","M","M","  T",29.46,30.16,7.9,19,8.4
1,"2014-10-24",67,52,60,11,46,52,5,0,614,1657," ",0,"M",0,0,29.25,30,4.4,22,5.8
2,"2014-10-24",68,54,61,"M",48,53,4,0,"-","-"," ","M","M","M",0,29.31,30,4.9,22,5.8
1,"2014-10-25",72,49,61,13,40,51,4,0,616,1656,"BR",0,"M",0,0,29.21,29.93,10.4,29,10.9
2,"2014-10-25",75,52,64,"M",41,52,1,0,"-","-","BR HZ","M","M","M",0,29.27,29.92,9.7,28,10.4
1,"2014-10-26",64,42,53,5,32,44,12,0,617,1654," ",0,"M",0,0,29.21,29.95,0.9,5,5.8
2,"2014-10-26",66,44,55,"M",33,45,10,0,"-","-"," ","M","M","M",0,29.28,29.95,1.6,11,5.4
1,"2014-10-27",77,51,64,16,51,58,1,0,618,1653," ",0,"M",0,0,28.92,29.66,12,19,12.9
2,"2014-10-27",79,54,67,"M",52,59,0,2,"-","-","RA","M","M","M",0.02,29,29.67,12.7,19,13.6
1,"2014-10-28",68,45,57,10,38,47,8,0,619,1651," ",0,"M",0,"  T",29.15,29.85,14.8,26,15.6
2,"2014-10-28",66,48,57,"M",40,48,8,0,"-","-","RA","M","M","M",0.03,29.23,29.85,14,26,14.6
1,"2014-10-29",49,36,43,-4,32,40,22,0,620,1650," ",0,"M",0,0,29.36,30.06,9.5,29,9.9
2,"2014-10-29",49,40,45,"M",34,42,20,0,"-","-"," ","M","M","M",0,29.42,30.07,8.5,29,9
1,"2014-10-30",51,32,42,-4,34,40,23,0,622,1649," ",0,"M",0,0,29.34,30.09,5.1,24,5.5
2,"2014-10-30",53,37,45,"M",35,42,20,0,"-","-","RA","M","M","M","  T",29.41,30.1,5.9,23,6.5
1,"2014-10-31",47,33,40,-6,25,33,25,0,623,1647,"RA SN",0,"M",0.1,0.03,29.49,30.2,22.6,34,22.9
2,"2014-10-31",49,34,42,"M",29,36,23,0,"-","-","RA SN BR","M","M","M",0.04,29.54,30.2,21.7,34,22.6
