"Station","Date","Tmax","Tmin","Tavg","Depart","DewPoint","WetBulb","Heat","Cool","Sunrise","Sunset","CodeSum","Depth","Water1","SnowFall","PrecipTotal","StnPressure","SeaLevel","ResultSpeed","ResultDir","AvgSpeed"
1,"2012-08-19",79,60,70,-1,50,58,0,5,503,1848," ",0,"M",0,0,29.22,29.94,1.5,7,3.6
2,"2012-08-19",79,61,70,"M",49,59,0,5,"-","-"," ","M","M","M",0,29.28,29.92,1.9,11,4.2
1,"2012-08-20",74,58,66,-5,56,60,0,1,504,1846,"TSRA RA",0,"M",0,0.08,29.25,29.96,3.5,5,6.2
2,"2012-08-20",76,60,68,"M",54,60,0,3,"-","-","TS RA","M","M","M",0.53,29.31,29.95,2.3,8,4
1,"2012-08-21",79,53,66,-5,50,58,0,1,505,1845," ",0,"M",0,0,29.35,30.06,2.6,13,4.6
2,"2012-08-21",79,58,69,"M",51,59,0,4,"-","-"," ","M","M","M",0,29.41,30.05,2.1,9,4.6
1,"2012-08-22",85,54,70,-1,52,60,0,5,506,1843," ",0,"M",0,0,29.35,30.07,5.5,19,5.8
2,"2012-08-22",84,72,"M","M",51,61,"M","M","-","-"," ","M","M","M",0,29.39,"M",4.7,19,"M"
1,"2012-08-23",92,64,78,7,56,64,0,13,508,1842,"RA",0,"M",0,0.03,29.33,30.04,7.6,18,8.1
2,"2012-08-23",91,69,80,"M",54,64,0,15,"-","-"," ","M","M","M",0,29.39,30.03,7,18,7.3
1,"2012-08-24",94,64,79,8,57,66,0,14,509,1840," ",0,"M",0,0,29.28,29.99,8.2,19,8.8
2,"2012-08-24",93,71,82,"M",56,66,0,17,"-","-"," ","M","M","M",0,29.34,29.98,7,18,7.9
1,"2012-08-25",93,66,80,10,57,66,0,15,510,1839," ",0,"M",0,0,29.29,30.01,7.4,18,7.9
2,"2012-08-25",94,71,83,"M",56,66,0,18,"-","-"," ","M","M","M",0,29.36,29.99,7.5,19,8.2
1,"2012-08-26",79,66,73,3,67,68,0,8,511,1837,"RA BR",0,"M",0,0.57,29.29,30.01,6.1,18,7.1
2,"2012-08-26",81,68,75,"M",65,68,0,10,"-","-","RA DZ BR","M","M","M",3.66,29.35,29.99,4.1,18,7.5
1,"2012-08-27",88,66,77,7,61,67,0,12,512,1835,"BR",0,"M",0,0,29.33,30.03,4.6,1,6
2,"2012-08-27",88,69,79,"M",62,67,0,14,"-","-","BR HZ","M","M","M",0,29.38,30.01,3,4,6
1,"2012-08-28",86,63,75,5,61,65,0,10,513,1834," ",0,"M",0,0,29.37,30.08,3.6,7,5.2
2,"2012-08-28",85,65,75,"M",60,66,0,10,"-","-"," ","M","M","M",0,29.42,30.06,4.1,7,5.7
1,"2012-08-29",84,65,75,5,59,65,0,10,514,1832," ",0,"M",0,0,29.33,30.05,4.8,13,5.8
2,"2012-08-29",84,70,77,"M",58,65,0,12,"-","-"," ","M","M","M",0,29.39,30.03,5,11,5.3
1,"2012-08-30",90,64,77,7,59,66,0,12,515,1831," ",0,"M",0,0,29.28,29.99,10.2,20,10.5
2,"2012-08-30",91,69,80,"M",57,66,0,15,"-","-"," ","M","M","M",0,29.34,29.98,8.9,20,9.5
1,"2012-08-31",92,71,82,13,64,70,0,17,516,1829," ",0,"M",0,0,29.32,30.02,4.9,24,10.4
2,"2012-08-31",93,72,83,"M",64,70,0,18,"-","-"," ","M","M","M",0,29.38,30,6.4,23,10.1
1,"2012-09-01",75,71,73,5,66,69,0,8,517,1827,"RA",0,"M",0,"  T",29.29,30.01,12.1,5,11.9
2,"2012-09-01",78,73,76,"M",68,71,0,11,"-","-","RA BR","M","M","M",0.25,29.34,29.98,10,6,10.4
1,"2012-09-02",82,73,78,10,69,71,0,13,518,1826," ",0,"M",0,"  T",29.19,29.91,10.4,6,10.7
2,"2012-09-02",81,75,78,"M",69,72,0,13,"-","-"," ","M","M","M",0,29.23,29.88,11.4,6,12.1
1,"2012-09-03",88,71,80,12,70,73,0,15,519,1824,"BR",0,"M",0,0,29.17,"M",4.6,6,4.4
2,"2012-09-03",87,73,80,"M",69,73,0,15,"-","-"," ","M","M","M",0,29.23,29.87,5,7,5.9
1,"2012-09-04",90,66,78,10,69,72,0,13,520,1822,"TSRA RA BR",0,"M",0,0.64,29.13,29.86,2.8,7,8.6
2,"2012-09-04",89,68,79,"M",68,72,0,14,"-","-","TSRA RA","M","M","M",0.33,29.22,29.84,2.4,8,6.5
1,"2012-09-05",86,63,75,8,64,68,0,10,521,1821,"RA",0,"M",0,0.16,29.11,29.8,3.3,23,7.1
2,"2012-09-05",86,66,76,"M",64,68,0,11,"-","-"," ","M","M","M",0.17,29.16,29.79,3.9,23,6.4
1,"2012-09-06",86,68,77,10,61,67,0,12,522,1819," ",0,"M",0,0,29.18,29.89,3.2,34,6.6
2,"2012-09-06",86,70,78,"M",61,67,0,13,"-","-"," ","M","M","M",0,29.24,29.87,1.8,3,5.6
1,"2012-09-07",78,59,69,2,60,64,0,4,523,1817,"RA BR",0,"M",0,0.06,29.11,29.82,4.7,34,9.6
2,"2012-09-07",78,61,70,"M",59,63,0,5,"-","-","RA BR","M","M","M",0.2,29.16,29.8,3.6,34,8.8
1,"2012-09-08",73,54,64,-2,50,56,1,0,524,1815,"RA",0,"M",0,0.28,29.14,29.86,9.5,31,11.6
2,"2012-09-08",73,56,65,"M",49,56,0,0,"-","-","RA","M","M","M",0.23,29.2,29.85,8.2,30,10.6
1,"2012-09-09",72,55,64,-2,51,56,1,0,525,1814," ",0,"M",0,0,29.35,30.04,8.1,35,9.4
2,"2012-09-09",72,56,64,"M",51,57,1,0,"-","-"," ","M","M","M",0,29.4,30.02,8.7,35,9.5
1,"2012-09-10",75,52,64,-2,50,56,1,0,526,1812," ",0,"M",0,0,29.42,30.14,5.9,19,6.5
2,"2012-09-10",77,54,66,"M",47,56,0,1,"-","-"," ","M","M","M",0,29.49,30.13,4.6,17,4.9
1,"2012-09-11",83,52,68,3,53,60,0,3,527,1810," ",0,"M",0,0,29.38,30.1,11.1,20,11.5
2,"2012-09-11",84,59,72,"M",51,60,0,7,"-","-"," ","M","M","M",0,29.44,30.09,9.9,20,10.3
1,"2012-09-12",86,63,75,10,56,63,0,10,528,1809," ",0,"M",0,0,29.4,30.11,10,21,10.3
2,"2012-09-12",87,63,75,"M",54,62,0,10,"-","-"," ","M","M","M",0,29.47,30.11,9.3,21,9.6
1,"2012-09-13",71,54,63,-2,53,57,2,0,529,1807,"RA",0,"M",0,0.19,29.54,30.25,8.7,36,10
2,"2012-09-13",72,56,64,"M",55,59,1,0,"-","-","RA DZ BR","M","M","M",0.13,29.59,30.23,7.8,35,9.9
1,"2012-09-14",76,51,64,0,46,54,1,0,530,1805," ",0,"M",0,0,29.57,30.29,6.6,30,7.7
2,"2012-09-14",75,54,65,"M",45,55,0,0,"-","-"," ","M","M","M","  T",29.63,30.29,4.1,29,5.8
1,"2012-09-15",79,50,65,1,46,55,0,0,531,1803," ",0,"M",0,0,29.47,30.21,1.7,17,4
2,"2012-09-15",79,55,67,"M",44,55,0,2,"-","-"," ","M","M","M",0,29.54,30.21,1.9,15,3.5
1,"2012-09-16",77,49,63,-1,47,55,2,0,532,1760," ",0,"M",0,0,29.3,30.04,4.7,22,5
2,"2012-09-16",78,56,67,"M",46,56,0,2,"-","-"," ","M","M","M",0,29.37,30.04,4.9,21,5.5
1,"2012-09-17",78,55,67,3,56,59,0,2,533,1758,"TSRA RA BR",0,"M",0,0.26,29.1,29.84,4.8,26,9
2,"2012-09-17",79,59,69,"M",55,60,0,4,"-","-","RA","M","M","M",0.17,29.17,29.84,5,25,9
1,"2012-09-18",63,47,55,-9,39,47,10,0,535,1756," ",0,"M",0,"  T",29.21,29.92,11.8,33,12.2
2,"2012-09-18",64,50,57,"M",37,47,8,0,"-","-"," ","M","M","M",0,29.28,29.92,11.2,32,11.6
1,"2012-09-19",73,41,57,-6,40,50,8,0,536,1755," ",0,"M",0,0,29.19,29.93,15.9,20,16.1
2,"2012-09-19",74,47,61,"M",39,50,4,0,"-","-"," ","M","M","M",0,29.27,29.94,14,20,14.2
1,"2012-09-20",72,51,62,0,39,50,3,0,537,1753," ",0,"M",0,0,29.16,29.89,8.4,28,8.9
2,"2012-09-20",72,56,64,"M",38,51,1,0,"-","-"," ","M","M","M",0,29.24,29.89,8,27,9
1,"2012-09-21",60,48,54,-8,46,50,11,0,538,1751,"RA",0,"M",0,0.15,29.13,29.86,1.9,29,6.6
2,"2012-09-21",61,52,57,"M",45,51,8,0,"-","-","RA BR","M","M","M",0.13,29.2,29.87,1.6,30,6.6
1,"2012-09-22",59,44,52,-10,41,46,13,0,539,1749,"RA",0,"M",0,0.02,29.29,29.99,10.3,29,11
2,"2012-09-22",60,47,54,"M",39,46,11,0,"-","-","RA","M","M","M",0.01,29.36,30,10,29,11
1,"2012-09-23",61,40,51,-10,35,43,14,0,540,1748," ",0,"M",0,0,29.49,30.21,6.2,30,6.6
2,"2012-09-23",62,43,53,"M",35,44,12,0,"-","-"," ","M","M","M",0,29.55,30.22,4.4,28,6.2
1,"2012-09-24",70,37,54,-7,34,46,11,0,541,1746," ",0,"M",0,0,29.28,30.05,11.3,23,11.5
2,"2012-09-24",71,42,57,"M",33,46,8,0,"-","-"," ","M","M","M",0,29.36,30.06,10.9,22,11.2
1,"2012-09-25",77,49,63,2,52,57,2,0,542,1744," ",0,"M",0,0,29.13,29.86,8.6,21,9.1
2,"2012-09-25",77,54,66,"M",51,57,0,1,"-","-","BR","M","M","M",0,29.2,29.87,7.6,20,7.9
1,"2012-09-26",68,53,61,1,50,54,4,0,543,1742," ",0,"M",0,0,29.34,30.03,9.4,3,9.8
2,"2012-09-26",69,57,63,"M",50,56,2,0,"-","-","BR HZ","M","M","M",0,29.39,30.02,9.4,2,10.1
1,"2012-09-27",65,46,56,-4,46,51,9,0,544,1741," ",0,"M",0,0,29.44,30.16,8.3,36,9
2,"2012-09-27",68,49,59,"M",46,52,6,0,"-","-"," ","M","M","M",0,29.49,30.15,7.3,35,7.8
1,"2012-09-28",67,50,59,0,48,52,6,0,545,1739,"RA",0,"M",0,"  T",29.4,30.13,7.5,1,8.9
2,"2012-09-28",67,52,60,"M",48,53,5,0,"-","-"," ","M","M","M",0,29.47,30.13,7.1,36,8.3
1,"2012-09-29",79,48,64,5,46,53,1,0,546,1737," ",0,"M",0,0,29.29,30.03,2.4,34,5.9
2,"2012-09-29",79,49,64,"M",46,53,1,0,"-","-"," ","M","M","M",0,29.36,30.03,1.9,36,5.5
1,"2012-09-30",66,50,58,-1,46,51,7,0,547,1735," ",0,"M",0,0,29.23,29.96,7.2,3,8.1
2,"2012-09-30",67,52,60,"M",46,52,5,0,"-","-"," ","M","M","M",0,29.28,29.96,7.1,3,8.9
1,"2012-10-01",66,47,57,-1,46,52,8,0,548,1734," ",0,"M",0,0,29.13,29.87,3.8,6,4.8
2,"2012-10-01",66,50,58,"M",45,52,7,0,"-","-"," ","M","M","M",0,29.2,29.87,4.3,4,4.9
1,"2012-10-02",69,53,61,3,50,55,4,0,549,1732," ",0,"M",0,0,29.15,29.86,9.6,3,9.9
2,"2012-10-02",69,59,64,"M",49,56,1,0,"-","-"," ","M","M","M",0,29.2,29.85,11.3,3,11.7
1,"2012-10-03",63,59,61,4,59,60,4,0,550,1730,"RA DZ BR",0,"M",0,0.26,29.23,29.94,2.8,22,4.8
2,"2012-10-03",69,61,65,"M",57,60,0,0,"-","-","RA DZ BR HZ","M","M","M",0.03,29.3,29.94,4.2,20,7
1,"2012-10-04",77,48,63,6,52,56,2,0,552,1729,"RA",0,"M",0,0.12,29.31,30.02,10.1,24,11.7
2,"2012-10-04",81,51,66,"M",51,56,0,1,"-","-","RA","M","M","M",0.1,29.39,30.03,11.6,23,13.2
1,"2012-10-05",50,39,45,-12,31,40,20,0,553,1727," ",0,"M",0,0,29.36,30.09,8.4,28,8.9
2,"2012-10-05",51,42,47,"M",31,40,18,0,"-","-","RA","M","M","M","  T",29.43,30.11,9.8,27,10.6
1,"2012-10-06",50,34,42,-14,28,37,23,0,554,1725," ",0,"M",0,0,29.41,30.13,9.5,30,9.8
2,"2012-10-06",50,35,43,"M",27,37,22,0,"-","-"," ","M","M","M",0,29.48,30.15,8.2,29,8.6
1,"2012-10-07",51,36,44,-12,24,36,21,0,555,1724," ",0,"M",0,0,29.41,30.14,6.1,28,7.6
2,"2012-10-07",51,38,45,"M",24,36,20,0,"-","-"," ","M","M","M",0,29.49,30.17,5.3,28,6.9
1,"2012-10-08",60,32,46,-10,29,40,19,0,556,1722," ",0,"M",0,0,29.32,30.07,13.9,20,13.8
2,"2012-10-08",60,36,48,"M",27,40,17,0,"-","-"," ","M","M","M",0,29.41,30.1,10.8,21,11
1,"2012-10-09",65,42,54,-1,38,45,11,0,557,1720,"RA BR",0,"M",0,0.17,29.15,29.9,13.1,22,16.7
2,"2012-10-09",67,43,55,"M",36,45,10,0,"-","-","RA BR","M","M","M",0.18,29.23,29.92,11.8,21,14.3
1,"2012-10-10",51,35,43,-12,31,38,22,0,558,1719," ",0,"M",0,0,29.36,30.08,12.1,28,12.7
2,"2012-10-10",52,38,45,"M",30,39,20,0,"-","-"," ","M","M","M",0,29.44,30.1,9.9,28,11.2
1,"2012-10-11",67,35,51,-3,35,44,14,0,559,1717,"RA",0,"M",0,0.02,29.4,30.11,9,23,15
2,"2012-10-11",67,39,53,"M",33,44,12,0,"-","-","RA DZ","M","M","M","  T",29.47,30.13,7.7,22,12.7
1,"2012-10-12",53,37,45,-9,32,40,20,0,600,1715," ",0,"M",0,"  T",29.61,30.35,6.1,7,10.6
2,"2012-10-12",53,41,47,"M",30,40,18,0,"-","-","DZ","M","M","M","  T",29.68,30.36,6,5,9.7
1,"2012-10-13",67,44,56,3,52,54,9,0,602,1714,"RA DZ BR",0,"M",0,0.21,29.18,29.95,11.9,20,12.6
2,"2012-10-13",68,47,58,"M",50,54,7,0,"-","-","RA BR HZ","M","M","M",0.48,29.26,29.97,10.5,19,11.2
1,"2012-10-14",71,48,60,7,55,57,5,0,603,1712,"TSRA RA BR",0,"M",0,0.77,28.89,29.62,10.8,24,15.6
2,"2012-10-14",72,49,61,"M",54,57,4,0,"-","-","TSRA RA BR","M","M","M",0.54,28.97,29.63,11.4,23,15.3
1,"2012-10-15",60,41,51,-2,41,46,14,0,604,1711," ",0,"M",0,0,29.21,29.89,5.4,32,9
2,"2012-10-15",60,46,53,"M",40,46,12,0,"-","-"," ","M","M","M",0,29.26,29.91,4.5,30,8.5
1,"2012-10-16",70,40,55,3,45,51,10,0,605,1709," ",0,"M",0,0,28.97,29.72,14,18,14.4
2,"2012-10-16",70,44,57,"M",43,51,8,0,"-","-"," ","M","M","M",0,29.05,29.74,12.3,17,12.6
1,"2012-10-17",68,54,61,9,52,56,4,0,606,1707,"RA BR",0,"M",0,0.51,28.71,29.45,15.6,19,17.7
2,"2012-10-17",69,55,62,"M",51,55,3,0,"-","-","RA BR","M","M","M",0.43,28.79,29.46,13.5,19,15
1,"2012-10-18",54,45,50,-1,41,45,15,0,607,1706,"RA",0,"M",0,0.07,28.71,29.43,13.7,22,15.1
2,"2012-10-18",55,45,50,"M",40,45,15,0,"-","-","RA DZ","M","M","M",0.13,28.79,29.45,13.2,22,14.5
1,"2012-10-19",52,43,48,-3,43,45,17,0,608,1704,"RA DZ",0,"M",0,0.02,28.81,29.51,4.2,26,7
2,"2012-10-19",53,44,49,"M",42,45,16,0,"-","-","RA DZ","M","M","M",0.15,28.89,29.53,4.4,24,6.6
1,"2012-10-20",59,39,49,-1,40,44,16,0,610,1703," ",0,"M",0,0,29.1,29.8,6.9,27,7.2
2,"2012-10-20",58,41,50,"M",40,44,15,0,"-","-"," ","M","M","M",0,29.18,29.82,6.6,24,7
1,"2012-10-21",68,37,53,3,45,49,12,0,611,1701," ",0,"M",0,0,29.25,29.97,6.2,16,6.5
2,"2012-10-21",70,42,56,"M",44,50,9,0,"-","-"," ","M","M","M",0,29.33,29.98,5.1,15,5.5
1,"2012-10-22",65,49,57,7,56,57,8,0,612,1660,"TSRA RA BR",0,"M",0,0.81,29.18,29.92,4,20,6.5
2,"2012-10-22",67,56,62,"M",55,58,3,0,"-","-","RA BR","M","M","M",0.28,29.24,29.92,5.5,18,6.8
1,"2012-10-23",70,57,64,15,60,61,1,0,613,1658,"RA BR",0,"M",0,0.06,29.18,29.9,4.4,16,7
2,"2012-10-23",69,59,64,"M",59,61,1,0,"-","-","RA BR HZ","M","M","M",0.03,29.24,29.9,4.4,17,5.7
1,"2012-10-24",78,58,68,19,62,65,0,3,614,1657," ",0,"M",0,0,29.15,29.88,11.5,19,11.2
2,"2012-10-24",79,61,70,"M",60,64,0,5,"-","-"," ","M","M","M",0,29.23,29.88,10.4,19,10.6
1,"2012-10-25",75,45,60,12,56,59,5,0,616,1656,"RA",0,"M",0,0.13,29.11,29.81,11.8,22,17.6
2,"2012-10-25",77,45,61,"M",55,59,4,0,"-","-","RA","M","M","M",0.45,29.19,29.81,11.7,22,16.3
1,"2012-10-26",51,37,44,-4,30,39,21,0,617,1654," ",0,"M",0,0,29.54,30.25,8.9,34,9.7
2,"2012-10-26",51,38,45,"M",30,39,20,0,"-","-"," ","M","M","M",0,29.6,30.26,9.1,34,10.1
1,"2012-10-27",48,34,41,-7,27,36,24,0,618,1653," ",0,"M",0,0,29.54,30.28,9.6,36,10.5
2,"2012-10-27",48,36,42,"M",28,37,23,0,"-","-"," ","M","M","M",0,29.6,30.28,10.4,36,11.1
1,"2012-10-28",49,38,44,-3,30,38,21,0,619,1651," ",0,"M",0,0,29.52,30.27,12.8,1,13.6
2,"2012-10-28",50,40,45,"M",31,39,20,0,"-","-","RA DZ","M","M","M","  T",29.58,30.27,13.7,1,14.9
1,"2012-10-29",51,36,44,-3,30,38,21,0,620,1650," ",0,"M",0,0,29.43,30.2,14.3,36,15
2,"2012-10-29",51,38,45,"M",30,38,20,0,"-","-"," ","M","M","M",0,29.49,30.2,15.9,35,16.3
1,"2012-10-30",48,39,44,-2,26,36,21,0,622,1649," ",0,"M",0,0,29.08,29.85,19.4,35,18.5
2,"2012-10-30",47,40,44,"M",26,37,21,0,"-","-"," ","M","M","M",0,29.15,29.86,19.3,34,19.5
1,"2012-10-31",50,34,42,-4,26,35,23,0,623,1647," ",0,"M",0,0,29.09,29.83,13.5,33,13.8
2,"2012-10-31",49,35,42,"M",26,35,23,0,"-","-"," ","M","M","M",0,29.16,29.84,12.1,32,12.4
