"Station","Date","Tmax","Tmin","Tavg","Depart","DewPoint","WetBulb","Heat","Cool","Sunrise","Sunset","CodeSum","Depth","Water1","SnowFall","PrecipTotal","StnPressure","SeaLevel","ResultSpeed","ResultDir","AvgSpeed"
1,"2008-08-18",85,65,75,3,57,64,0,10,502,1849," ",0,"M",0,0,29.26,29.98,7.2,27,7.4
2,"2008-08-18",85,65,75,"M",58,65,0,10,"-","-"," ","M","M","M",0,29.33,29.97,6.6,26,7
1,"2008-08-19",82,63,73,2,64,67,0,8,503,1848," ",0,"M",0,0,29.38,30.08,5.9,4,6.7
2,"2008-08-19",84,65,75,"M",64,68,0,10,"-","-"," ","M","M","M",0,29.42,30.05,4.9,5,6
1,"2008-08-20",81,65,73,2,60,65,0,8,504,1846," ",0,"M",0,0,29.4,30.12,6,9,7.4
2,"2008-08-20",81,67,74,"M",59,65,0,9,"-","-"," ","M","M","M",0,29.46,30.1,7.3,10,7.7
1,"2008-08-21",82,68,75,4,61,66,0,10,505,1845,"RA",0,"M",0,"  T",29.31,30.03,6.5,15,8.4
2,"2008-08-21",82,69,76,"M",60,66,0,11,"-","-","RA","M","M","M","  T",29.36,30.02,6.5,14,7.7
1,"2008-08-22",83,72,78,7,68,71,0,13,506,1843,"TSRA BR HZ",0,"M",0,0.09,29.32,30.03,12.7,19,12.8
2,"2008-08-22",84,75,80,"M",69,72,0,15,"-","-","RA HZ","M","M","M","  T",29.39,30.02,11.1,19,11.5
1,"2008-08-23",87,68,78,7,66,70,0,13,508,1842,"BR",0,"M",0,0,29.31,30.02,7.6,25,9.4
2,"2008-08-23",90,69,80,"M",68,71,0,15,"-","-","BR VCTS","M","M","M",0,29.36,30,8.3,24,9.6
1,"2008-08-24",77,63,70,-1,57,62,0,5,509,1840," ",0,"M",0,0,29.34,30.05,7.7,3,9.7
2,"2008-08-24",78,65,72,"M",57,63,0,7,"-","-"," ","M","M","M",0,29.38,30.03,8.7,3,10
1,"2008-08-25",74,64,69,-1,54,60,0,4,510,1839," ",0,"M",0,0,29.36,30.08,11.1,5,11.4
2,"2008-08-25",74,66,70,"M",56,61,0,5,"-","-"," ","M","M","M",0,29.41,30.06,12.7,5,13.1
1,"2008-08-26",76,61,69,-1,54,60,0,4,511,1837," ",0,"M",0,0,29.29,30.03,7.7,7,8.4
2,"2008-08-26",75,61,68,"M",55,61,0,3,"-","-"," ","M","M","M",0,29.34,30.01,7.9,7,9.5
1,"2008-08-27",83,61,72,2,56,63,0,7,512,1835," ",0,"M",0,0,29.2,29.93,4.6,7,5.9
2,"2008-08-27",82,60,71,"M",57,63,0,6,"-","-"," ","M","M","M",0,29.25,29.91,4.2,9,4.7
1,"2008-08-28",80,63,72,2,64,67,0,7,513,1834,"RA BR",0,"M",0,0.06,29.1,29.82,5.7,19,6.7
2,"2008-08-28",81,67,74,"M",65,68,0,9,"-","-","RA","M","M","M",0.02,29.15,29.8,5.7,19,6.5
1,"2008-08-29",85,64,75,5,58,65,0,10,514,1832,"RA BR",0,"M",0,0.04,29.24,29.93,3.5,35,6.5
2,"2008-08-29",84,67,76,"M",61,66,0,11,"-","-","BR HZ","M","M","M","  T",29.29,29.91,3.6,2,6.1
1,"2008-08-30",87,56,72,2,55,62,0,7,515,1831," ",0,"M",0,0,29.39,30.09,2.6,24,3.8
2,"2008-08-30",87,61,74,"M",55,64,0,9,"-","-"," ","M","M","M",0,29.44,30.07,2,23,3.2
1,"2008-08-31",90,60,75,6,56,64,0,10,516,1829," ",0,"M",0,0,29.41,30.13,4.8,13,5.4
2,"2008-08-31",89,65,77,"M",57,65,0,12,"-","-"," ","M","M","M",0,29.47,30.11,4.8,12,5.2
1,"2008-09-01",90,62,76,8,54,63,0,11,517,1827," ",0,"M",0,0,29.37,30.09,7,14,7.7
2,"2008-09-01",89,67,78,"M",54,64,0,13,"-","-"," ","M","M","M",0,29.42,30.07,7.7,12,7.9
1,"2008-09-02",94,65,80,12,61,68,0,15,518,1826,"TS",0,"M",0,0,29.31,30.02,3.2,21,4.4
2,"2008-09-02",95,68,82,"M",61,68,0,17,"-","-","TS RA","M","M","M","  T",29.36,30,2.8,17,4.5
1,"2008-09-03",77,66,72,4,60,64,0,7,519,1824,"TSRA",0,"M",0,0.02,29.31,30.02,9.8,1,10.4
2,"2008-09-03",77,68,73,"M",62,65,0,8,"-","-"," ","M","M","M",0,29.34,29.99,11.2,1,12.1
1,"2008-09-04",67,61,64,-4,61,62,1,0,520,1822,"RA BR",0,"M",0,2.9,29.08,29.82,11.6,3,12.4
2,"2008-09-04",68,63,66,"M",63,64,0,1,"-","-","RA BR","M","M","M",2.68,29.13,29.8,11.2,3,12.2
1,"2008-09-05",70,57,64,-3,56,59,1,0,521,1821," ",0,"M",0,0,29.22,29.93,5.9,34,6.9
2,"2008-09-05",68,58,63,"M",58,60,2,0,"-","-","RA BR","M","M","M",0.01,29.28,29.92,4.3,32,4.7
1,"2008-09-06",74,53,64,-3,54,58,1,0,522,1819,"BR",0,"M",0,0.01,29.28,29.98,4.9,27,5.3
2,"2008-09-06",74,56,65,"M",54,59,0,0,"-","-","RA","M","M","M","  T",29.34,29.98,5.1,28,5.5
1,"2008-09-07",74,55,65,-2,51,57,0,0,523,1817," ",0,"M",0,0,29.35,30.06,6.4,26,6.6
2,"2008-09-07",74,58,66,"M",52,58,0,1,"-","-"," ","M","M","M",0.01,29.41,30.05,7,26,7.4
1,"2008-09-08",67,52,60,-6,52,55,5,0,524,1815,"RA BR",0,"M",0,1.23,29.41,30.11,4.6,34,6.2
2,"2008-09-08",70,53,62,"M",54,56,3,0,"-","-","RA BR","M","M","M",1.01,29.45,30.1,4.9,33,6.9
1,"2008-09-09",69,49,59,-7,45,52,6,0,525,1814," ",0,"M",0,0,29.45,30.17,3.9,36,6.4
2,"2008-09-09",68,49,59,"M",46,52,6,0,"-","-"," ","M","M","M",0.01,29.51,30.17,3.1,36,5.9
1,"2008-09-10",72,48,60,-6,48,54,5,0,526,1812," ",0,"M",0,0,29.47,30.21,4.3,14,5.1
2,"2008-09-10",72,50,61,"M",47,54,4,0,"-","-"," ","M","M","M",0,29.54,30.2,4,14,4.9
1,"2008-09-11",79,55,67,2,57,61,0,2,527,1810,"RA BR",0,"M",0,"  T",29.33,30.08,8.9,18,9.8
2,"2008-09-11",79,57,68,"M",57,62,0,3,"-","-","BR","M","M","M",0,29.4,30.07,8.6,18,9.4
1,"2008-09-12",73,69,71,6,67,68,0,6,528,1809,"RA DZ BR",0,"M",0,0.37,29.22,29.96,6,22,6.8
2,"2008-09-12",73,69,71,"M",68,69,0,6,"-","-","RA DZ BR","M","M","M",0.62,29.28,29.95,6.6,23,7.1
1,"2008-09-13",75,68,72,7,69,70,0,7,529,1807,"RA BR",0,"M",0,6.64,28.97,29.71,6.4,21,9.1
2,"2008-09-13",77,69,73,"M",71,72,0,8,"-","-","RA BR","M","M","M",3.07,29.04,29.7,7.2,22,9.7
1,"2008-09-14",72,58,65,1,61,62,0,0,530,1805,"RA BR",0,"M",0,1.44,28.97,29.67,7.7,31,10.1
2,"2008-09-14",72,58,65,"M",62,63,0,0,"-","-","RA BR","M","M","M",1.75,29.01,29.66,7.2,32,9.9
1,"2008-09-15",63,53,58,-6,51,55,7,0,531,1803," ",0,"M",0,"  T",29.41,30.1,5.7,34,6.1
2,"2008-09-15",65,55,60,"M",53,56,5,0,"-","-"," ","M","M","M",0.01,29.47,30.09,5.9,33,6.3
1,"2008-09-16",71,49,60,-4,50,55,5,0,532,1760," ",0,"M",0,0,29.47,30.19,5.3,23,5.8
2,"2008-09-16",71,50,61,"M",50,55,4,0,"-","-"," ","M","M","M",0,29.52,30.18,5.3,24,6.2
1,"2008-09-17",82,57,70,6,56,60,0,5,533,1758," ",0,"M",0,0,29.46,30.18,2.1,29,7
2,"2008-09-17",83,58,71,"M",56,61,0,6,"-","-"," ","M","M","M",0,29.52,30.17,2.2,28,8.1
1,"2008-09-18",74,56,65,1,55,60,0,0,535,1756," ",0,"M",0,0,29.56,30.28,6.1,9,7.2
2,"2008-09-18",74,62,68,"M",56,60,0,3,"-","-"," ","M","M","M",0,29.62,30.27,7.2,9,7.9
1,"2008-09-19",77,54,66,3,54,59,0,1,536,1755," ",0,"M",0,0,29.47,30.2,5.8,19,6
2,"2008-09-19",79,58,69,"M",53,60,0,4,"-","-"," ","M","M","M",0,29.52,30.19,6.1,18,6.8
1,"2008-09-20",82,56,69,7,57,61,0,4,537,1753," ",0,"M",0,0,29.46,30.17,1.7,16,2.9
2,"2008-09-20",82,59,71,"M",56,62,0,6,"-","-","HZ","M","M","M",0,29.51,30.16,2.3,12,3.1
1,"2008-09-21",80,58,69,7,61,64,0,4,538,1751,"FG+ BR HZ",0,"M",0,0,29.55,30.26,3.8,5,4.2
2,"2008-09-21",80,60,70,"M",61,65,0,5,"-","-","BR HZ","M","M","M",0,29.6,30.24,3,9,3.6
1,"2008-09-22",81,61,71,9,59,64,0,6,539,1749,"BR HZ",0,"M",0,0,29.59,30.31,6.9,11,8
2,"2008-09-22",82,63,73,"M",59,64,0,8,"-","-","BR HZ","M","M","M",0,29.65,30.3,6.7,12,7.3
1,"2008-09-23",82,59,71,10,57,62,0,6,540,1748," ",0,"M",0,0,29.56,30.29,7,15,7.7
2,"2008-09-23",83,63,73,"M",56,63,0,8,"-","-"," ","M","M","M",0,29.62,30.28,6.6,15,7.6
1,"2008-09-24",82,57,70,9,59,63,0,5,541,1746,"TS TSRA BR HZ",0,"M",0,0.2,29.54,30.27,2.6,23,4.6
2,"2008-09-24",82,62,72,"M",57,63,0,7,"-","-"," ","M","M","M",0,29.6,30.25,2.7,21,4.9
1,"2008-09-25",77,63,70,9,61,64,0,5,542,1744,"BR HZ",0,"M",0,0,29.54,30.27,6.9,4,7.5
2,"2008-09-25",78,66,72,"M",61,65,0,7,"-","-","BR HZ","M","M","M",0,29.59,30.25,5.4,4,6
1,"2008-09-26",79,59,69,9,55,60,0,4,543,1742,"BR",0,"M",0,0,29.42,30.16,3,6,4.3
2,"2008-09-26",78,60,69,"M",54,61,0,4,"-","-","BR","M","M","M",0,29.47,30.14,3.5,6,4.6
1,"2008-09-27",81,53,67,7,54,60,0,2,544,1741,"BR",0,"M",0,0,29.33,30.06,1,3,2.7
2,"2008-09-27",80,55,68,"M",54,60,0,3,"-","-","BR HZ","M","M","M",0,29.39,30.04,1.6,7,3.1
1,"2008-09-28",68,57,63,4,57,60,2,0,545,1739," ",0,"M",0,0,29.41,30.13,7.2,4,7.8
2,"2008-09-28",69,60,65,"M",57,60,0,0,"-","-"," ","M","M","M",0,29.46,30.11,7.3,4,7.4
1,"2008-09-29",64,54,59,0,55,57,6,0,546,1737,"RA BR",0,"M",0,0.82,29.26,30,3.5,33,4.8
2,"2008-09-29",65,56,61,"M",57,59,4,0,"-","-","RA BR HZ","M","M","M",0.11,29.31,29.99,1.6,33,4.4
1,"2008-09-30",59,48,54,-5,44,49,11,0,547,1735," ",0,"M",0,0,29.21,29.95,11.4,31,11.5
2,"2008-09-30",61,48,55,"M",45,50,10,0,"-","-"," ","M","M","M",0.01,29.27,29.94,9.3,31,9.5
1,"2008-10-01",61,46,54,-4,40,47,11,0,548,1734," ",0,"M",0,0,29.24,29.97,11.2,33,11.1
2,"2008-10-01",62,46,"M","M",41,47,"M","M","-","-"," ","M","M","M",0,29.3,29.96,10.9,33,11
1,"2008-10-02",61,42,52,-6,40,47,13,0,549,1732," ",0,"M",0,0,29.18,29.91,8.7,28,9.2
2,"2008-10-02",62,43,53,"M",40,47,12,0,"-","-"," ","M","M","M",0,29.24,29.92,9.5,28,10.1
1,"2008-10-03",60,44,52,-5,42,47,13,0,550,1730,"RA",0,"M",0,0.01,29.34,30.05,6.5,3,7.7
2,"2008-10-03",59,49,54,"M",43,49,11,0,"-","-","RA","M","M","M",0.01,29.4,30.04,6,6,8.3
1,"2008-10-04",61,38,50,-7,38,45,15,0,552,1729," ",0,"M",0,0,29.51,30.23,3.2,11,4.4
2,"2008-10-04",60,42,51,"M",39,46,14,0,"-","-"," ","M","M","M",0,29.57,30.23,3.1,11,4.3
1,"2008-10-05",61,41,51,-6,43,48,14,0,553,1727,"RA",0,"M",0,0.06,29.51,30.25,5.6,11,6.6
2,"2008-10-05",61,46,54,"M",41,49,11,0,"-","-","RA","M","M","M",0.03,29.57,30.24,6.5,11,7.2
1,"2008-10-06",69,54,62,6,47,54,3,0,554,1725," ",0,"M",0,0,29.49,30.23,10.5,11,10.7
2,"2008-10-06",70,56,63,"M",46,54,2,0,"-","-"," ","M","M","M",0,29.55,30.23,8.9,12,9.1
1,"2008-10-07",63,56,60,4,52,56,5,0,555,1724,"RA BR",0,"M",0,0.8,29.24,30.01,10.3,13,11.3
2,"2008-10-07",65,56,61,"M",52,56,4,0,"-","-","RA DZ BR","M","M","M",0.86,29.31,30.01,9.5,14,10.9
1,"2008-10-08",64,50,57,1,51,54,8,0,556,1722,"RA BR",0,"M",0,0.19,29.13,29.85,7.5,26,8.1
2,"2008-10-08",63,52,58,"M",52,55,7,0,"-","-","RA BR","M","M","M",0.29,29.2,29.86,7.4,26,8.3
1,"2008-10-09",69,47,58,3,38,49,7,0,557,1720," ",0,"M",0,0,29.36,30.05,5.5,29,5.8
2,"2008-10-09",69,48,59,"M",39,49,6,0,"-","-"," ","M","M","M",0,29.41,30.05,3.9,29,4.8
1,"2008-10-10",72,42,57,2,42,50,8,0,558,1719," ",0,"M",0,0,29.47,30.18,4.8,11,6.7
2,"2008-10-10",73,46,60,"M",41,51,5,0,"-","-"," ","M","M","M",0,29.52,30.17,5.3,11,6.1
1,"2008-10-11",79,51,65,11,50,57,0,0,559,1717," ",0,"M",0,0,29.52,30.24,4.2,14,5
2,"2008-10-11",80,55,68,"M",50,57,0,3,"-","-"," ","M","M","M",0,29.58,30.24,3.9,14,5
1,"2008-10-12",84,57,71,17,56,61,0,6,600,1715,"BR",0,"M",0,0,29.55,30.27,4.3,15,5.1
2,"2008-10-12",86,62,74,"M",54,62,0,9,"-","-"," ","M","M","M",0,29.61,30.26,5.8,16,6.3
1,"2008-10-13",77,61,69,16,58,63,0,4,602,1714," ",0,"M",0,0,29.47,30.21,7.7,20,8.1
2,"2008-10-13",79,64,72,"M",57,63,0,7,"-","-"," ","M","M","M",0,29.54,30.2,8.3,20,8.7
1,"2008-10-14",69,53,61,8,43,51,4,0,603,1712,"RA",0,"M",0,"  T",29.49,30.22,2,30,6.8
2,"2008-10-14",70,55,63,"M",43,52,2,0,"-","-"," ","M","M","M","  T",29.54,30.21,1.5,34,7.2
1,"2008-10-15",63,47,55,2,50,53,10,0,604,1711,"RA BR",0,"M",0,0.3,29.34,30.06,4.2,32,6.3
2,"2008-10-15",64,50,57,"M",51,54,8,0,"-","-","RA BR","M","M","M",0.24,29.39,30.05,3.6,32,6.8
1,"2008-10-16",59,43,51,-1,38,44,14,0,605,1709," ",0,"M",0,0,29.52,30.25,6.1,35,7.5
2,"2008-10-16",59,44,52,"M",39,45,13,0,"-","-"," ","M","M","M",0,29.57,30.24,6.7,35,8
1,"2008-10-17",57,43,50,-2,39,44,15,0,606,1707," ",0,"M",0,0,29.53,30.26,6.2,36,7.2
2,"2008-10-17",56,44,50,"M",40,46,15,0,"-","-"," ","M","M","M","  T",29.59,30.25,5.8,36,7.2
1,"2008-10-18",60,43,52,1,40,45,13,0,607,1706,"RA BR",0,"M",0,0.05,29.58,30.32,2.1,7,6.1
2,"2008-10-18",60,46,53,"M",41,47,12,0,"-","-","RA BR","M","M","M",0.14,29.65,30.32,2.4,7,5.3
1,"2008-10-19",62,40,51,0,37,45,14,0,608,1704," ",0,"M",0,0,29.49,30.24,12,19,12.4
2,"2008-10-19",62,44,53,"M",37,46,12,0,"-","-"," ","M","M","M",0,29.57,30.25,10.6,19,10.9
1,"2008-10-20",55,43,49,-1,42,46,16,0,610,1703,"RA BR",0,"M",0,0.18,29.48,30.21,4,31,7.6
2,"2008-10-20",56,44,50,"M",43,47,15,0,"-","-","RA BR","M","M","M",0.31,29.54,30.21,3.2,31,7.4
1,"2008-10-21",55,38,47,-3,35,42,18,0,611,1701," ",0,"M",0,0,29.64,30.37,7.1,2,8.7
2,"2008-10-21",55,39,47,"M",37,43,18,0,"-","-"," ","M","M","M",0,29.7,30.37,6.7,3,9.2
1,"2008-10-22",52,35,44,-6,30,40,21,0,612,1660," ",0,"M",0,0,29.65,30.39,12.1,12,13.1
2,"2008-10-22",54,40,47,"M",29,40,18,0,"-","-"," ","M","M","M",0,29.71,30.4,12,12,12.6
1,"2008-10-23",58,41,50,1,36,44,15,0,613,1658,"RA",0,"M",0,0.16,29.5,30.27,11.5,12,11.8
2,"2008-10-23",60,40,50,"M",34,43,15,0,"-","-","RA","M","M","M",0.09,29.56,30.27,10.6,12,10.8
1,"2008-10-24",54,44,49,0,44,47,16,0,614,1657,"TSRA RA BR",0,"M",0,0.32,29.18,29.96,5.3,19,6.1
2,"2008-10-24",56,45,51,"M",44,47,14,0,"-","-","RA BR","M","M","M",0.63,29.25,29.97,5.6,20,6.9
1,"2008-10-25",53,43,48,0,40,44,17,0,616,1656,"RA DZ BR",0,"M",0,"  T",29.02,29.77,11.9,22,12.3
2,"2008-10-25",53,43,48,"M",41,45,17,0,"-","-"," ","M","M","M","  T",29.09,29.79,12.8,23,13.2
1,"2008-10-26",56,37,47,-1,32,41,18,0,617,1654,"RA",0,"M","  T","  T",29.1,29.8,17.2,27,17.8
2,"2008-10-26",56,36,46,"M",34,41,19,0,"-","-","RA SN","M","M","M",0.01,29.17,29.81,17.5,27,18.4
1,"2008-10-27",47,33,40,-8,27,35,25,0,618,1653," ",0,"M","  T","  T",29.51,30.2,13.7,31,14.4
2,"2008-10-27",47,34,41,"M",28,35,24,0,"-","-","RA SN","M","M","M","  T",29.57,30.21,13.4,31,13.9
1,"2008-10-28",45,31,38,-9,23,33,27,0,619,1651," ",0,"M",0,0,29.54,30.29,10.5,30,10.9
2,"2008-10-28",45,32,39,"M",23,33,26,0,"-","-"," ","M","M","M",0,29.6,30.31,9.9,30,10.3
1,"2008-10-29",51,32,42,-5,24,34,23,0,620,1650," ",0,"M",0,0,29.47,30.21,3.7,32,6.2
2,"2008-10-29",51,33,42,"M",25,35,23,0,"-","-"," ","M","M","M",0,29.54,30.22,1.7,29,6.1
1,"2008-10-30",62,31,47,1,32,41,18,0,622,1649," ",0,"M",0,0,29.57,30.31,10.5,19,10.4
2,"2008-10-30",63,34,49,"M",31,41,16,0,"-","-"," ","M","M","M",0,29.65,30.33,9.3,19,9.4
1,"2008-10-31",70,48,59,13,46,51,6,0,623,1647," ",0,"M",0,0,29.57,30.3,5.7,22,7.4
2,"2008-10-31",71,49,60,"M",46,51,5,0,"-","-","HZ","M","M","M",0,29.64,30.3,6,22,7.9
