"Station","Date","Tmax","Tmin","Tavg","Depart","DewPoint","WetBulb","Heat","Cool","Sunrise","Sunset","CodeSum","Depth","Water1","SnowFall","PrecipTotal","StnPressure","SeaLevel","ResultSpeed","ResultDir","AvgSpeed"
1,"2007-08-17",79,60,70,-2,54,61,0,5,501,1851," ",0,"M",0,0,29.41,30.1,5.9,32,6.8
2,"2007-08-17",80,65,73,"M",54,62,0,8,"-","-"," ","M","M","M",0,29.46,30.08,6.1,31,7.4
1,"2007-08-18",68,59,64,-8,54,58,1,0,502,1849,"RA",0,"M",0,0.09,29.44,30.16,6.4,12,8.1
2,"2007-08-18",69,60,65,"M",54,58,0,0,"-","-","RA","M","M","M",0.42,29.48,30.15,6.1,13,7
1,"2007-08-19",68,62,65,-6,62,64,0,0,503,1848,"TS RA BR",0,"M",0,1.33,29.24,29.99,6,10,7.4
2,"2007-08-19",69,62,66,"M",63,64,0,1,"-","-","TS RA BR","M","M","M",1.33,29.3,29.98,5.5,10,7.5
1,"2007-08-20",78,68,73,2,68,69,0,8,504,1846,"TSRA RA BR",0,"M",0,0.91,29.15,29.87,0.5,12,5.7
2,"2007-08-20",76,68,72,"M",69,70,0,7,"-","-","TS TSRA RA BR HZ","M","M","M",0.48,29.21,29.85,2.4,20,5.9
1,"2007-08-21",87,69,78,7,70,72,0,13,505,1845,"BR HZ",0,"M",0,"  T",29.21,29.91,3.8,18,6
2,"2007-08-21",85,69,77,"M",70,72,0,12,"-","-","BR","M","M","M",0.01,29.26,29.89,3.5,17,6
1,"2007-08-22",90,69,80,9,71,73,0,15,506,1843,"TS TSRA RA",0,"M",0,0.37,29.23,29.94,5.3,21,9.5
2,"2007-08-22",90,70,80,"M",70,73,0,15,"-","-","TSRA RA BR","M","M","M",0.88,29.29,29.93,5.1,21,8.4
1,"2007-08-23",87,69,78,7,69,71,0,13,508,1842,"TS TSRA RA BR VCTS",0,"M",0,2.35,29.15,29.87,9.6,21,11.7
2,"2007-08-23",89,70,80,"M",69,71,0,15,"-","-","TS TSRA BR","M","M","M",1.96,29.21,29.86,6.7,21,9.1
1,"2007-08-24",80,69,75,4,67,69,0,10,509,1840,"TSRA RA",0,"M",0,0.24,29.11,29.82,5.8,25,7.1
2,"2007-08-24",81,69,75,"M",67,69,0,10,"-","-","TS TSRA RA BR","M","M","M",0.2,29.16,29.81,5.5,25,7.3
1,"2007-08-25",79,64,72,2,63,66,0,7,510,1839,"RA",0,"M",0,0.34,29.23,29.93,3,36,5.6
2,"2007-08-25",76,65,71,"M",63,66,0,6,"-","-","RA BR","M","M","M",0.25,29.29,29.91,2.4,3,6.4
1,"2007-08-26",79,60,70,0,55,61,0,5,511,1837," ",0,"M",0,0,29.38,30.08,3.6,11,5.4
2,"2007-08-26",78,61,70,"M",55,62,0,5,"-","-"," ","M","M","M",0,29.44,30.07,3.7,11,4.6
1,"2007-08-27",79,60,70,0,60,64,0,5,512,1835," ",0,"M",0,0,29.36,30.07,6.5,17,7.4
2,"2007-08-27",79,63,71,"M",59,64,0,6,"-","-"," ","M","M","M",0,29.41,30.06,6.4,16,7.3
1,"2007-08-28",91,67,79,9,66,70,0,14,513,1834," ",0,"M",0,0,29.28,29.99,9,20,9.5
2,"2007-08-28",90,69,80,"M",65,70,0,15,"-","-"," ","M","M","M",0,29.34,29.98,7.8,21,8.3
1,"2007-08-29",85,68,77,7,65,69,0,12,514,1832," ",0,"M",0,"  T",29.34,30.04,5.6,3,8.2
2,"2007-08-29",86,69,78,"M",64,69,0,13,"-","-"," ","M","M","M","  T",29.39,30.02,5.3,3,8.8
1,"2007-08-30",75,57,66,-4,54,60,0,1,515,1831," ",0,"M",0,0,29.47,30.18,9.1,2,9.9
2,"2007-08-30",75,60,68,"M",54,61,0,3,"-","-"," ","M","M","M",0,29.51,30.15,10.8,3,10.9
1,"2007-08-31",77,57,67,-2,52,59,0,2,516,1829," ",0,"M",0,0,29.47,30.19,3.9,4,5.2
2,"2007-08-31",76,57,67,"M",54,60,0,2,"-","-"," ","M","M","M",0,29.52,30.17,3,6,4.6
1,"2007-09-01",81,57,69,1,55,61,0,4,517,1827," ",0,"M",0,0,29.49,30.22,4.2,11,5
2,"2007-09-01",79,60,70,"M",56,62,0,5,"-","-"," ","M","M","M",0,29.54,30.2,4.4,11,4.4
1,"2007-09-02",85,61,73,5,57,63,0,8,518,1826," ",0,"M",0,0,29.41,30.15,4.2,21,5
2,"2007-09-02",84,62,73,"M",56,63,0,8,"-","-"," ","M","M","M",0,29.47,30.13,4.8,21,6
1,"2007-09-03",88,66,77,9,61,67,0,12,519,1824," ",0,"M",0,0,29.36,30.09,2,27,5.8
2,"2007-09-03",88,64,76,"M",61,67,0,11,"-","-"," ","M","M","M",0,29.42,30.07,3,25,6.2
1,"2007-09-04",89,63,76,8,60,66,0,11,520,1822," ",0,"M",0,0,29.28,30,2.8,22,4.3
2,"2007-09-04",90,67,79,"M",59,67,0,14,"-","-"," ","M","M","M",0,29.34,29.99,2.2,24,5
1,"2007-09-05",90,66,78,11,63,69,0,13,521,1821,"RA",0,"M",0,"  T",29.24,29.96,6.4,19,6.5
2,"2007-09-05",91,72,82,"M",62,69,0,17,"-","-"," ","M","M","M",0,29.31,29.94,6.4,19,6.7
1,"2007-09-06",82,73,78,11,67,70,0,13,522,1819,"RA HZ",0,"M",0,0.18,29.21,29.92,11.9,20,12.1
2,"2007-09-06",84,74,79,"M",66,70,0,14,"-","-","TSRA HZ","M","M","M",0.08,29.27,29.91,12.8,20,13
1,"2007-09-07",84,70,77,10,68,70,0,12,523,1817,"TSRA RA BR HZ",0,"M",0,0.19,29.15,29.85,10.4,23,13.9
2,"2007-09-07",84,71,78,"M",67,70,0,13,"-","-","TSRA RA BR HZ","M","M","M",0.67,29.21,29.84,9.5,23,13
1,"2007-09-08",78,64,71,5,57,63,0,6,524,1815," ",0,"M",0,0,29.3,30,6,5,7.2
2,"2007-09-08",78,68,73,"M",58,64,0,8,"-","-"," ","M","M","M",0,29.34,29.98,8.4,5,9.4
1,"2007-09-09",80,63,72,6,59,63,0,7,525,1814," ",0,"M",0,0,29.36,30.06,9.2,3,9.9
2,"2007-09-09",79,63,71,"M",59,64,0,6,"-","-"," ","M","M","M",0,29.41,30.03,10.1,3,10.9
1,"2007-09-10",74,54,64,-2,58,60,1,0,526,1812,"RA BR",0,"M",0,0.36,29.3,30.04,7.2,2,9
2,"2007-09-10",73,55,64,"M",59,62,1,0,"-","-","RA","M","M","M",0.25,29.34,30.01,7.4,3,9.7
1,"2007-09-11",71,50,61,-4,44,52,4,0,527,1810," ",0,"M",0,"  T",29.2,29.92,11.7,29,13.5
2,"2007-09-11",71,51,61,"M",44,52,4,0,"-","-"," ","M","M","M","  T",29.26,29.91,12.1,29,13.7
1,"2007-09-12",67,46,57,-8,42,49,8,0,528,1809," ",0,"M",0,0,29.4,30.12,1.8,3,5.6
2,"2007-09-12",66,46,56,"M",43,50,9,0,"-","-"," ","M","M","M",0,29.46,30.11,1.9,5,6
1,"2007-09-13",78,50,64,-1,45,54,1,0,529,1807," ",0,"M",0,0,29.23,29.99,8.3,19,8.5
2,"2007-09-13",79,53,66,"M",43,54,0,1,"-","-"," ","M","M","M",0,29.3,29.98,7.1,20,7.7
1,"2007-09-14",66,45,56,-8,39,48,9,0,530,1805," ",0,"M",0,0,29.36,30.05,12.1,32,13.4
2,"2007-09-14",67,47,57,"M",40,49,8,0,"-","-"," ","M","M","M",0,29.41,30.04,11.7,32,13
1,"2007-09-15",61,39,50,-14,33,43,15,0,531,1803," ",0,"M",0,0,29.56,30.28,1.4,33,5.9
2,"2007-09-15",62,42,52,"M",35,45,13,0,"-","-"," ","M","M","M",0,29.62,30.28,1.1,35,6.6
1,"2007-09-16",71,44,58,-6,40,49,7,0,532,1760," ",0,"M",0,0,29.46,30.19,6.8,18,7.4
2,"2007-09-16",72,49,61,"M",38,50,4,0,"-","-"," ","M","M","M",0,29.52,30.2,7.7,18,8.2
1,"2007-09-17",80,52,66,2,49,57,0,1,533,1758," ",0,"M",0,0,29.39,30.12,11.7,17,12.1
2,"2007-09-17",80,55,68,"M",48,57,0,3,"-","-"," ","M","M","M",0,29.46,30.12,10.6,17,11
1,"2007-09-18",88,63,76,12,58,65,0,11,535,1756," ",0,"M",0,0,29.34,30.06,12.9,19,13.1
2,"2007-09-18",89,66,78,"M",57,65,0,13,"-","-"," ","M","M","M",0,29.41,30.05,12.5,19,12.8
1,"2007-09-19",84,65,75,12,59,65,0,10,536,1755," ",0,"M",0,0,29.41,30.11,5,26,9.7
2,"2007-09-19",84,68,76,"M",59,65,0,11,"-","-"," ","M","M","M",0,29.47,30.09,3.5,25,9
1,"2007-09-20",78,60,69,7,59,63,0,4,537,1753," ",0,"M",0,0,29.39,30.12,5.3,7,6.6
2,"2007-09-20",76,63,70,"M",59,64,0,5,"-","-"," ","M","M","M",0,29.44,30.1,5.6,8,6.1
1,"2007-09-21",88,64,76,14,59,66,0,11,538,1751,"HZ",0,"M",0,0,29.18,29.9,10.3,21,12.4
2,"2007-09-21",90,68,79,"M",59,66,0,14,"-","-","HZ","M","M","M",0,29.23,29.89,9.8,22,11.5
1,"2007-09-22",74,51,63,1,43,53,2,0,539,1749," ",0,"M",0,0,29.42,30.12,2.6,3,6.8
2,"2007-09-22",72,58,65,"M",45,55,0,0,"-","-"," ","M","M","M",0,29.48,30.1,4.3,1,7.7
1,"2007-09-23",84,50,67,6,50,58,0,2,540,1748," ",0,"M",0,0,29.43,30.16,4.6,13,5.3
2,"2007-09-23",83,55,69,"M",50,59,0,4,"-","-"," ","M","M","M",0,29.49,30.15,5.9,12,6.4
1,"2007-09-24",90,68,79,18,63,68,0,14,541,1746," ",0,"M",0,0,29.27,29.99,11.4,19,11.9
2,"2007-09-24",91,71,81,"M",62,69,0,16,"-","-"," ","M","M","M",0,29.34,29.98,10,19,10.5
1,"2007-09-25",85,63,74,13,65,69,0,9,542,1744,"TS RA",0,"M",0,0.27,29.23,29.95,7.9,23,10.5
2,"2007-09-25",83,67,75,"M",66,69,0,10,"-","-","TSRA","M","M","M",0.01,29.29,29.93,7.3,23,9.4
1,"2007-09-26",69,53,61,1,50,55,4,0,543,1742,"RA",0,"M",0,0.09,29.31,30.03,4.3,1,6.6
2,"2007-09-26",68,55,62,"M",51,56,3,0,"-","-","RA BR","M","M","M",0.14,29.37,30.02,4.8,2,7.3
1,"2007-09-27",75,49,62,2,49,55,3,0,544,1741,"BR",0,"M",0,"  T",29.26,29.97,4.9,24,6.5
2,"2007-09-27",74,52,63,"M",49,55,2,0,"-","-","RA BCFG BR","M","M","M","  T",29.31,29.97,4.5,25,5.8
1,"2007-09-28",73,53,63,4,46,53,2,0,545,1739," ",0,"M",0,0,29.47,30.17,2.3,4,7.1
2,"2007-09-28",73,53,63,"M",46,54,2,0,"-","-"," ","M","M","M",0,29.52,30.16,3.1,7,6.6
1,"2007-09-29",80,50,65,6,46,55,0,0,546,1737," ",0,"M",0,0,29.5,30.23,9.5,17,9.8
2,"2007-09-29",82,52,67,"M",45,55,0,2,"-","-"," ","M","M","M",0,29.57,30.23,8.4,17,8.8
1,"2007-09-30",83,59,71,12,49,59,0,6,547,1735,"TSRA BR",0,"M",0,0.14,29.36,30.1,14.4,19,14.6
2,"2007-09-30",84,61,73,"M",48,59,0,8,"-","-","TSRA BR","M","M","M",0.14,29.44,30.1,12.9,19,13.2
1,"2007-10-01",69,59,64,6,59,61,1,0,548,1734,"RA DZ FG+ BCFG BR",0,"M",0,0.29,29.28,30,6.1,22,8.1
2,"2007-10-01",68,59,64,"M",59,61,1,0,"-","-","RA BR","M","M","M",0.17,29.35,30,7.9,21,8.9
1,"2007-10-02",78,57,68,10,59,63,0,3,549,1732,"RA FG+ MIFG BR",0,"M",0,0.09,29.18,29.92,10.8,19,11.1
2,"2007-10-02",80,59,70,"M",59,63,0,5,"-","-","RA BR","M","M","M",0.11,29.25,29.92,10,19,10.3
1,"2007-10-03",74,55,65,8,48,56,0,0,550,1730," ",0,"M",0,0,29.28,29.98,5.9,26,7.1
2,"2007-10-03",74,56,65,"M",47,56,0,0,"-","-"," ","M","M","M","  T",29.34,29.97,4.8,25,7.1
1,"2007-10-04",82,51,67,10,56,61,0,2,552,1729,"HZ",0,"M",0,0,29.34,30.04,3.9,17,4.6
2,"2007-10-04",83,56,70,"M",56,62,0,5,"-","-"," ","M","M","M",0,29.39,30.03,4.6,17,5.9
1,"2007-10-05",84,62,73,16,65,68,0,8,553,1727,"HZ",0,"M",0,0,29.36,30.08,7,17,7
2,"2007-10-05",85,68,77,"M",65,69,0,12,"-","-","RA BR","M","M","M",0.06,29.42,30.06,6.8,18,7
1,"2007-10-06",87,69,78,22,67,70,0,13,554,1725," ",0,"M",0,0,29.33,30.04,6.9,20,7.4
2,"2007-10-06",88,71,80,"M",66,71,0,15,"-","-"," ","M","M","M",0,29.39,30.03,6.4,21,6.7
1,"2007-10-07",87,67,77,21,66,70,0,12,555,1724," ",0,"M",0,0,29.31,30.03,5.2,19,5.9
2,"2007-10-07",88,70,79,"M",65,70,0,14,"-","-"," ","M","M","M",0,29.38,30.01,5.3,19,5.9
1,"2007-10-08",87,60,74,18,61,66,0,9,556,1722," ",0,"M",0,0,29.23,29.93,7.7,24,10.1
2,"2007-10-08",88,62,75,"M",60,66,0,10,"-","-"," ","M","M","M",0,29.28,29.92,7.3,24,9.9
1,"2007-10-09",76,49,63,8,44,53,2,0,557,1720," ",0,"M",0,0,29.21,29.94,11.5,28,12.8
2,"2007-10-09",77,50,64,"M",44,53,1,0,"-","-"," ","M","M","M",0,29.27,29.93,12.1,28,13.3
1,"2007-10-10",54,47,51,-4,38,44,14,0,558,1719,"RA DZ",0,"M",0,"  T",29.21,29.93,15.1,31,15.5
2,"2007-10-10",53,47,50,"M",37,44,15,0,"-","-"," ","M","M","M","  T",29.26,29.93,14.4,31,14.6
1,"2007-10-11",54,46,50,-4,39,45,15,0,559,1717," ",0,"M",0,0,29.28,30.01,11.9,36,12.9
2,"2007-10-11",56,48,52,"M",39,45,13,0,"-","-"," ","M","M","M",0,29.34,30,14.6,36,15.5
1,"2007-10-12",56,41,49,-5,35,43,16,0,600,1715," ",0,"M",0,0,29.28,30.02,3.4,35,4.6
2,"2007-10-12",57,45,51,"M",35,43,14,0,"-","-"," ","M","M","M",0,29.34,30.02,2.8,36,5.4
1,"2007-10-13",59,40,50,-3,41,47,15,0,602,1714," ",0,"M",0,0,29.31,30.04,2.7,20,3.5
2,"2007-10-13",59,44,52,"M",40,47,13,0,"-","-"," ","M","M","M",0,29.38,30.04,3.6,21,4.7
1,"2007-10-14",61,53,57,4,49,53,8,0,603,1712,"RA",0,"M",0,0.15,29.34,30.06,5.6,11,6.6
2,"2007-10-14",63,55,59,"M",47,52,6,0,"-","-","RA","M","M","M",0.01,29.4,30.06,5.7,12,6
1,"2007-10-15",74,51,63,10,52,57,2,0,604,1711,"RA BR",0,"M",0,0.07,29.21,29.95,4.1,14,5.6
2,"2007-10-15",77,55,66,"M",50,57,0,1,"-","-","RA","M","M","M",0.04,29.26,29.94,6.6,16,6.9
1,"2007-10-16",67,52,60,8,54,57,5,0,605,1709,"RA DZ BR",0,"M",0,0.24,29.16,29.88,6.4,21,7.5
2,"2007-10-16",68,56,62,"M",55,58,3,0,"-","-","RA BR","M","M","M",0.19,29.23,29.88,6.5,21,7.3
1,"2007-10-17",72,47,60,8,53,57,5,0,606,1707,"RA HZ",0,"M",0,0.04,29.07,29.83,9.3,14,9.8
2,"2007-10-17",74,50,62,"M",53,57,3,0,"-","-","RA HZ","M","M","M",0.11,29.13,29.83,8.6,14,9.1
1,"2007-10-18",78,59,69,18,56,61,0,4,607,1706,"RA BR",0,"M",0,0.3,28.59,29.34,17.2,19,18.9
2,"2007-10-18",79,60,70,"M",57,62,0,5,"-","-","TSRA RA BR","M","M","M",0.34,28.67,29.34,15.5,19,17.2
1,"2007-10-19",60,52,56,5,48,52,9,0,608,1704,"RA BR",0,"M",0,0.01,28.75,29.44,16.2,24,16.7
2,"2007-10-19",61,53,57,"M",48,52,8,0,"-","-","RA DZ","M","M","M","  T",28.82,29.45,17.7,24,18
1,"2007-10-20",73,47,60,10,43,52,5,0,610,1703," ",0,"M",0,0,29.02,29.71,10.9,21,12
2,"2007-10-20",74,47,61,"M",43,52,4,0,"-","-"," ","M","M","M",0,29.1,29.72,11.1,21,11.7
1,"2007-10-21",80,60,70,20,47,57,0,5,611,1701," ",0,"M",0,0,29.08,29.78,18,20,18.2
2,"2007-10-21",79,61,70,"M",46,56,0,5,"-","-"," ","M","M","M",0,29.15,29.78,16.7,20,16.8
1,"2007-10-22",67,46,57,7,47,50,8,0,612,1660,"RA DZ BR",0,"M",0,0.16,29.26,29.97,5.2,36,9.2
2,"2007-10-22",66,47,57,"M",47,51,8,0,"-","-","RA DZ BR","M","M","M",0.15,29.32,29.96,5.8,1,10.3
1,"2007-10-23",58,43,51,2,36,44,14,0,613,1658," ",0,"M",0,0,29.2,29.93,5.2,31,8.2
2,"2007-10-23",53,46,50,"M",39,45,15,0,"-","-","RA","M","M","M",0.03,29.26,29.93,4,31,7.9
1,"2007-10-24",55,43,49,0,35,42,16,0,614,1657," ",0,"M",0,0,29.46,30.16,13.3,2,14.5
2,"2007-10-24",53,45,49,"M",35,43,16,0,"-","-"," ","M","M","M",0,29.51,30.16,16,2,17.3
1,"2007-10-25",55,45,50,2,39,46,15,0,616,1656,"RA",0,"M",0,"  T",29.47,30.2,13.9,6,14.1
2,"2007-10-25",57,45,51,"M",40,46,14,0,"-","-","RA","M","M","M","  T",29.52,30.2,14.5,6,14.7
1,"2007-10-26",65,53,59,11,48,52,6,0,617,1654,"RA BR",0,"M",0,0.33,29.31,30.07,6.2,5,6.9
2,"2007-10-26",66,53,60,"M",49,52,5,0,"-","-","RA BR","M","M","M",0.41,29.38,30.06,4.2,6,7.2
1,"2007-10-27",55,37,46,-2,38,45,19,0,618,1653,"RA BR",0,"M",0,0.01,29.56,30.25,9.4,32,9.9
2,"2007-10-27",57,39,48,"M",41,46,17,0,"-","-","RA BR HZ","M","M","M",0.08,29.62,30.25,7.9,31,9.1
1,"2007-10-28",56,34,45,-2,30,39,20,0,619,1651," ",0,"M",0,0,29.79,30.52,3.4,23,4.2
2,"2007-10-28",56,34,45,"M",30,39,20,0,"-","-"," ","M","M","M",0,29.86,30.53,3.5,23,4.1
1,"2007-10-29",61,39,50,3,32,42,15,0,620,1650," ",0,"M",0,0,29.63,30.4,10.2,22,10.4
2,"2007-10-29",60,39,50,"M",32,42,15,0,"-","-"," ","M","M","M",0,29.7,30.41,9.1,22,9.3
1,"2007-10-30",66,41,54,8,38,46,11,0,622,1649," ",0,"M",0,0,29.43,30.2,12.2,20,12.5
2,"2007-10-30",66,42,54,"M",37,46,11,0,"-","-"," ","M","M","M",0,29.51,30.22,10.8,20,10.9
1,"2007-10-31",62,41,52,6,37,46,13,0,623,1647," ",0,"M",0,0,29.3,30.02,12.2,25,14.3
2,"2007-10-31",63,43,53,"M",38,46,12,0,"-","-"," ","M","M","M",0,29.36,30.03,12.2,25,15
