"Date","Time","Latitude","Longitude"
"2013-07-25","8:48:11 PM",41.9592883333,-87.7162383333
"2013-07-25","8:48:31 PM",41.9592483333,-87.717335
"2013-07-25","8:48:41 PM",41.959245,-87.71786
"2013-07-25","8:48:51 PM",41.9592283333,-87.7185166667
"2013-07-25","8:49:00 PM",41.9591933333,-87.719015
"2013-07-25","8:49:11 PM",41.9591133333,-87.7197516667
"2013-07-25","8:49:31 PM",41.9587566667,-87.7200733333
"2013-07-25","8:49:41 PM",41.9583233333,-87.7200516667
"2013-07-25","8:49:51 PM",41.9578933333,-87.72005
"2013-07-25","8:50:01 PM",41.95763,-87.7200416667
"2013-07-25","8:50:11 PM",41.9575966667,-87.7196083333
"2013-07-25","8:50:21 PM",41.9575716667,-87.7190816667
"2013-07-25","8:50:31 PM",41.9575566667,-87.7185316667
"2013-07-25","8:50:41 PM",41.95752,-87.7179933333
"2013-07-25","8:50:51 PM",41.95751,-87.717415
"2013-07-25","8:51:00 PM",41.9574933333,-87.7169916667
"2013-07-25","8:51:11 PM",41.9575066667,-87.7163
"2013-07-25","8:51:21 PM",41.9575083333,-87.7156083333
"2013-07-25","8:51:31 PM",41.9575416667,-87.7148833333
"2013-07-25","8:51:41 PM",41.957575,-87.714365
"2013-07-25","8:51:51 PM",41.9575583333,-87.713755
"2013-07-25","8:52:01 PM",41.9575316667,-87.7133366667
"2013-07-25","8:52:11 PM",41.9570666667,-87.7132433333
"2013-07-25","8:52:21 PM",41.95672,-87.7131033333
"2013-07-25","8:52:31 PM",41.9566933333,-87.7126733333
"2013-07-25","8:52:41 PM",41.9566883333,-87.7122016667
"2013-07-25","8:52:51 PM",41.95667,-87.7116216667
"2013-07-25","8:53:01 PM",41.95667,-87.7111166667
"2013-07-25","8:53:11 PM",41.956645,-87.71081
"2013-07-25","8:53:31 PM",41.95657,-87.7096866667
"2013-07-25","8:53:41 PM",41.9565833333,-87.70909
"2013-07-25","8:54:21 PM",41.955555,-87.708485
"2013-07-25","8:54:31 PM",41.9555116667,-87.7088466667
"2013-07-25","8:54:41 PM",41.955495,-87.709215
"2013-07-25","8:54:51 PM",41.9555,-87.709655
"2013-07-25","8:55:01 PM",41.9555116667,-87.7100633333
"2013-07-25","8:55:10 PM",41.955565,-87.7104
"2013-07-25","8:55:21 PM",41.9554983333,-87.7108683333
"2013-07-25","8:55:31 PM",41.9554516667,-87.7113683333
"2013-07-25","8:55:41 PM",41.9554216667,-87.712045
"2013-07-25","8:55:51 PM",41.9554233333,-87.712495
"2013-07-25","8:56:01 PM",41.9553983333,-87.7130266667
"2013-07-25","8:56:11 PM",41.95542,-87.71359
"2013-07-25","8:56:21 PM",41.955445,-87.7142216667
"2013-07-25","8:56:41 PM",41.9553533333,-87.7150683333
"2013-07-25","8:56:51 PM",41.95526,-87.7157483333
"2013-07-25","8:57:01 PM",41.955275,-87.7163083333
"2013-07-25","8:57:11 PM",41.95527,-87.7169533333
"2013-07-25","8:57:31 PM",41.95519,-87.71741
"2013-07-25","8:57:41 PM",41.9546666667,-87.7174166667
"2013-07-25","8:57:51 PM",41.9541166667,-87.7173866667
"2013-07-25","8:58:01 PM",41.953835,-87.7173983333
"2013-07-25","8:59:11 PM",41.9536433333,-87.717345
"2013-07-25","9:00:11 PM",41.95443,-87.712815
"2013-07-25","9:00:21 PM",41.95476,-87.71263
"2013-07-25","9:00:31 PM",41.954775,-87.7120616667
"2013-07-25","9:00:41 PM",41.9547783333,-87.7115583333
"2013-07-25","9:00:51 PM",41.9548116667,-87.7110816667
"2013-07-25","9:01:01 PM",41.9548283333,-87.7105816667
"2013-07-25","9:01:11 PM",41.9544866667,-87.7105583333
"2013-07-25","9:01:21 PM",41.9541683333,-87.7105483333
"2013-07-25","9:01:41 PM",41.953975,-87.7098116667
"2013-07-25","9:01:51 PM",41.9541433333,-87.7093133333
"2013-07-25","9:02:01 PM",41.954665,-87.7093416667
"2013-07-25","9:02:11 PM",41.9550716667,-87.70933
"2013-07-25","9:02:21 PM",41.9555633333,-87.7093783333
"2013-07-25","9:02:31 PM",41.9556366667,-87.7097266667
"2013-07-25","9:02:41 PM",41.9556116667,-87.710255
"2013-07-25","9:02:51 PM",41.9556166667,-87.710755
"2013-07-25","9:03:01 PM",41.9556366667,-87.7112316667
"2013-07-25","9:03:11 PM",41.9556066667,-87.71156
"2013-07-25","9:03:21 PM",41.9556433333,-87.7121566667
"2013-07-25","9:03:31 PM",41.9556616667,-87.7126516667
"2013-07-25","9:03:51 PM",41.9566,-87.7126966667
"2013-07-25","9:04:01 PM",41.9565866667,-87.71215
"2013-07-25","9:04:11 PM",41.956585,-87.7115383333
"2013-07-25","9:04:21 PM",41.9565833333,-87.7109216667
"2013-07-25","9:04:31 PM",41.9565766667,-87.7105566667
"2013-07-25","9:04:41 PM",41.9565266667,-87.7100283333
"2013-07-25","9:04:51 PM",41.95655,-87.709295
"2013-07-25","9:05:01 PM",41.9565533333,-87.708665
"2013-07-25","9:05:11 PM",41.9565783333,-87.70846
"2013-07-25","9:06:51 PM",41.9574166667,-87.7087516667
"2013-07-25","9:07:01 PM",41.9574166667,-87.7091166667
"2013-07-25","9:07:11 PM",41.9573833333,-87.709515
"2013-07-25","9:07:21 PM",41.957355,-87.7099416667
"2013-07-25","9:07:41 PM",41.9572683333,-87.7107466667
"2013-07-25","9:08:01 PM",41.957225,-87.7116383333
"2013-07-25","9:08:11 PM",41.9572516667,-87.712235
"2013-07-25","9:09:11 PM",41.95807,-87.71278
"2013-07-25","9:09:21 PM",41.9581933333,-87.7124666667
"2013-07-25","9:09:31 PM",41.9582116667,-87.7120016667
"2013-07-25","9:09:41 PM",41.958225,-87.7114066667
"2013-07-25","9:09:51 PM",41.9581916667,-87.7108233333
"2013-07-25","9:10:01 PM",41.9584133333,-87.71063
"2013-07-25","9:10:11 PM",41.9588483333,-87.7106583333
"2013-07-25","9:10:21 PM",41.959105,-87.710555
"2013-07-25","9:10:31 PM",41.959115,-87.7100883333
"2013-07-25","9:10:41 PM",41.9591233333,-87.7096483333
"2013-07-25","9:10:51 PM",41.95914,-87.7090866667
"2013-07-25","9:11:01 PM",41.959155,-87.7084883333
"2013-07-25","9:11:11 PM",41.9591233333,-87.7082983333
"2013-07-25","9:12:01 PM",41.9573283333,-87.7092216667
"2013-07-25","9:12:11 PM",41.9576483333,-87.7093266667
"2013-07-25","9:12:21 PM",41.9580583333,-87.7093816667
"2013-07-25","9:12:31 PM",41.9584283333,-87.709415
"2013-07-25","9:12:41 PM",41.9588166667,-87.70946
"2013-07-25","9:12:51 PM",41.9592233333,-87.70947
"2013-07-25","9:13:01 PM",41.959665,-87.709465
"2013-07-25","9:13:11 PM",41.96003,-87.7094616667
"2013-07-25","9:13:21 PM",41.96047,-87.709475
"2013-07-25","9:13:41 PM",41.9608066667,-87.7102016667
"2013-07-25","9:14:01 PM",41.9605233333,-87.7106133333
"2013-07-25","9:14:11 PM",41.9601066667,-87.7105866667
"2013-07-25","9:14:21 PM",41.9599116667,-87.710975
"2013-07-25","9:14:31 PM",41.9599116667,-87.7115366667
"2013-07-25","9:14:41 PM",41.9598316667,-87.71215
"2013-07-25","9:15:11 PM",41.9591116667,-87.7128316667
"2013-07-25","9:15:21 PM",41.9590266667,-87.7124133333
"2013-07-25","9:15:31 PM",41.959055,-87.7118866667
"2013-07-25","9:15:41 PM",41.959085,-87.7112583333
"2013-07-25","9:15:51 PM",41.9591366667,-87.7106516667
"2013-07-25","9:16:01 PM",41.95921,-87.71005
"2013-07-25","9:16:11 PM",41.959215,-87.70942
"2013-07-25","9:16:21 PM",41.9592233333,-87.708775
"2013-07-25","9:18:01 PM",41.96018,-87.7106266667
"2013-07-25","9:18:11 PM",41.959695,-87.710575
"2013-07-25","9:18:21 PM",41.959255,-87.71056
"2013-07-25","9:18:31 PM",41.95875,-87.71053
"2013-07-25","9:18:41 PM",41.9582616667,-87.7105183333
"2013-07-25","9:18:51 PM",41.957825,-87.7105
"2013-07-25","9:19:01 PM",41.9573633333,-87.7104966667
"2013-07-25","9:19:11 PM",41.9569083333,-87.7104883333
"2013-07-25","9:19:21 PM",41.956435,-87.7104766667
"2013-07-25","9:19:31 PM",41.9559766667,-87.7104866667
"2013-07-25","9:19:41 PM",41.9555383333,-87.7104566667
"2013-07-25","9:19:51 PM",41.9551133333,-87.7104033333
"2013-07-25","9:20:01 PM",41.9546833333,-87.7103883333
"2013-07-25","9:20:11 PM",41.9542816667,-87.7104083333
"2013-07-25","9:24:51 PM",41.9653816667,-87.7129483333
"2013-07-25","9:25:01 PM",41.9654133333,-87.712505
"2013-07-25","9:25:11 PM",41.9654166667,-87.7119216667
"2013-07-25","9:25:21 PM",41.9654283333,-87.7113266667
"2013-07-25","9:25:31 PM",41.9654566667,-87.710735
"2013-07-25","9:25:41 PM",41.9654883333,-87.7099583333
"2013-07-25","9:25:51 PM",41.9654616667,-87.7092833333
"2013-07-25","9:27:31 PM",41.9665033333,-87.7086316667
"2013-07-25","9:27:41 PM",41.9665183333,-87.709135
"2013-07-25","9:27:51 PM",41.96652,-87.7095533333
"2013-07-25","9:28:01 PM",41.966765,-87.70969
"2013-07-25","9:28:11 PM",41.9671283333,-87.7096933333
"2013-07-25","9:28:21 PM",41.9675333333,-87.7096916667
"2013-07-25","9:28:31 PM",41.9679133333,-87.709695
"2013-07-25","9:29:11 PM",41.9680966667,-87.710865
"2013-07-25","9:29:21 PM",41.9677316667,-87.7108416667
"2013-07-25","9:29:31 PM",41.9673333333,-87.7108483333
"2013-07-25","9:29:41 PM",41.9670266667,-87.7108633333
"2013-07-25","9:29:51 PM",41.96666,-87.710875
"2013-07-25","9:30:01 PM",41.9663533333,-87.7109066667
"2013-07-25","9:31:11 PM",41.96599,-87.71087
"2013-07-25","9:31:21 PM",41.96564,-87.7108833333
"2013-07-25","9:31:31 PM",41.9653233333,-87.7108816667
"2013-07-25","9:31:41 PM",41.9650033333,-87.7108833333
"2013-07-25","9:31:51 PM",41.9646183333,-87.7108916667
"2013-07-25","9:32:01 PM",41.9642033333,-87.7108533333
"2013-07-25","9:32:11 PM",41.9636833333,-87.7108383333
"2013-07-25","9:32:21 PM",41.9633083333,-87.710845
"2013-07-25","9:32:31 PM",41.9629883333,-87.7108233333
"2013-07-25","9:32:41 PM",41.9625666667,-87.7108133333
"2013-07-25","9:32:51 PM",41.9621116667,-87.710805
"2013-07-25","9:33:01 PM",41.96169,-87.7108016667
"2013-07-25","9:33:31 PM",41.961405,-87.7119266667
"2013-07-25","9:33:41 PM",41.9617016667,-87.7119283333
"2013-07-25","9:33:51 PM",41.96202,-87.711905
"2013-07-25","9:34:01 PM",41.962385,-87.71193
"2013-07-25","9:34:11 PM",41.96273,-87.7119283333
"2013-07-25","9:34:21 PM",41.9631116667,-87.7119216667
"2013-07-25","9:34:31 PM",41.9635216667,-87.7119316667
"2013-07-25","9:34:41 PM",41.9639483333,-87.711915
"2013-07-25","9:34:51 PM",41.9642983333,-87.7119133333
"2013-07-25","9:35:01 PM",41.9645383333,-87.7120266667
"2013-07-25","9:35:11 PM",41.9645316667,-87.71257
"2013-07-25","9:36:41 PM",41.9629583333,-87.712485
"2013-07-25","9:36:51 PM",41.96297,-87.7120333333
"2013-07-25","9:37:01 PM",41.962985,-87.7115166667
"2013-07-25","9:37:11 PM",41.9629966667,-87.711025
"2013-07-25","9:37:21 PM",41.9629983333,-87.7105133333
"2013-07-25","9:37:31 PM",41.96301,-87.7100016667
"2013-07-25","9:37:41 PM",41.96303,-87.7095683333
"2013-07-25","9:37:51 PM",41.96303,-87.7090933333
"2013-07-25","9:38:11 PM",41.9626083333,-87.7085533333
"2013-07-25","9:38:21 PM",41.962035,-87.7085016667
"2013-07-25","9:38:51 PM",41.9612816667,-87.70957
"2013-07-25","9:39:01 PM",41.9616883333,-87.7096133333
"2013-07-25","9:39:11 PM",41.962005,-87.7096
"2013-07-25","9:39:31 PM",41.962475,-87.7096083333
"2013-07-25","9:39:41 PM",41.9628816667,-87.7096083333
"2013-07-25","9:39:51 PM",41.96338,-87.7095933333
"2013-07-25","9:40:01 PM",41.9638533333,-87.7096033333
"2013-07-25","9:40:11 PM",41.96427,-87.7096033333
"2013-07-25","9:40:21 PM",41.9644333333,-87.7092266667
"2013-07-25","9:44:11 PM",41.9533066667,-87.71045
"2013-07-25","9:44:21 PM",41.9529783333,-87.7104283333
"2013-07-25","9:44:31 PM",41.9526233333,-87.7104216667
"2013-07-25","9:44:41 PM",41.952185,-87.7104133333
"2013-07-25","9:44:51 PM",41.9516716667,-87.7104033333
"2013-07-25","9:45:01 PM",41.9511316667,-87.7104066667
"2013-07-25","9:45:11 PM",41.95063,-87.7103866667
"2013-07-25","9:45:21 PM",41.9502083333,-87.7103683333
"2013-07-25","9:45:31 PM",41.9496866667,-87.71037
"2013-07-25","9:45:41 PM",41.94912,-87.7103516667
"2013-07-25","9:45:51 PM",41.94855,-87.7103416667
"2013-07-25","9:46:21 PM",41.9484966667,-87.7111916667
"2013-07-25","9:46:31 PM",41.9489883333,-87.7115433333
"2013-07-25","9:46:41 PM",41.9494183333,-87.7115766667
"2013-07-25","9:46:51 PM",41.9499033333,-87.7115816667
"2013-07-25","9:47:01 PM",41.9503716667,-87.7115833333
"2013-07-25","9:47:11 PM",41.95082,-87.711595
"2013-07-25","9:47:21 PM",41.9513383333,-87.7116
"2013-07-25","9:47:31 PM",41.9517883333,-87.7116183333
"2013-07-25","9:47:41 PM",41.95208,-87.71162
"2013-07-25","9:47:51 PM",41.952405,-87.7116116667
"2013-07-25","9:48:01 PM",41.9526766667,-87.7116516667
"2013-07-25","9:48:11 PM",41.9529933333,-87.7116716667
"2013-07-25","9:48:21 PM",41.9533,-87.7116466667
"2013-07-25","9:48:51 PM",41.9535566667,-87.71158
"2013-07-25","9:49:01 PM",41.9535866667,-87.710865
"2013-07-25","9:49:21 PM",41.9535066667,-87.7093016667
"2013-07-25","9:49:31 PM",41.9530816667,-87.7092716667
"2013-07-25","9:49:41 PM",41.95269,-87.70925
"2013-07-25","9:49:51 PM",41.95228,-87.7092166667
"2013-07-25","9:50:01 PM",41.95182,-87.7092133333
"2013-07-25","9:50:11 PM",41.9514183333,-87.7092216667
"2013-07-25","9:50:21 PM",41.9509483333,-87.7092183333
"2013-07-25","9:50:31 PM",41.9505316667,-87.7092266667
"2013-07-25","9:50:41 PM",41.9501766667,-87.7092066667
"2013-07-25","9:50:51 PM",41.9498583333,-87.70921
"2013-07-25","9:51:01 PM",41.9495,-87.70921
"2013-07-25","9:51:11 PM",41.9491133333,-87.709215
"2013-07-25","9:51:21 PM",41.9487466667,-87.70923
"2013-07-25","9:51:31 PM",41.9483183333,-87.709205
"2013-07-25","9:51:41 PM",41.9479483333,-87.7091933333
"2013-07-25","9:51:51 PM",41.9477283333,-87.7091833333
"2013-07-25","9:52:01 PM",41.94734,-87.70918
"2013-07-25","9:53:01 PM",41.948595,-87.7079866667
"2013-07-25","9:53:11 PM",41.9486116667,-87.7085333333
"2013-07-25","9:53:21 PM",41.9486066667,-87.70906
"2013-07-25","9:53:31 PM",41.9485633333,-87.70966
"2013-07-25","9:53:41 PM",41.94853,-87.7100783333
"2013-07-25","9:55:21 PM",41.9508866667,-87.7126883333
"2013-07-25","9:55:31 PM",41.9514716667,-87.71272
"2013-07-25","9:55:41 PM",41.9519583333,-87.71272
"2013-07-25","9:55:51 PM",41.9519983333,-87.71222
"2013-07-25","9:56:01 PM",41.9520116667,-87.7116216667
"2013-07-25","9:56:11 PM",41.9520316667,-87.71096
"2013-07-25","9:56:21 PM",41.9520416667,-87.7103183333
"2013-07-25","9:56:31 PM",41.95205,-87.7097483333
"2013-07-25","9:56:41 PM",41.9520683333,-87.7092433333
"2013-07-25","9:56:51 PM",41.952085,-87.7086283333
"2013-07-25","9:57:31 PM",41.9503383333,-87.7081383333
"2013-07-25","9:57:41 PM",41.9502766667,-87.7085483333
"2013-07-25","9:57:51 PM",41.9502516667,-87.7090266667
"2013-07-25","9:58:01 PM",41.95025,-87.7096333333
"2013-07-25","9:58:11 PM",41.9502516667,-87.7101616667
"2013-07-25","9:58:21 PM",41.95024,-87.7107716667
"2013-07-25","9:58:31 PM",41.9502233333,-87.7112466667
"2013-07-25","9:58:41 PM",41.9502266667,-87.7118333333
"2013-07-25","10:00:21 PM",41.9487466667,-87.7127566667
"2013-07-25","10:00:41 PM",41.94847,-87.7121466667
"2013-07-25","10:00:51 PM",41.948445,-87.7116416667
"2013-07-25","10:01:01 PM",41.948005,-87.71155
"2013-07-25","10:01:11 PM",41.94758,-87.7115416667
"2013-07-25","10:01:21 PM",41.9470966667,-87.71153
"2013-07-25","10:02:11 PM",41.9467166667,-87.71197
"2013-07-25","10:03:11 PM",41.94587,-87.7127316667
"2013-07-25","10:03:21 PM",41.9452166667,-87.71272
"2013-07-25","10:03:31 PM",41.9445333333,-87.7127016667
"2013-07-25","10:03:41 PM",41.9438666667,-87.7126866667
"2013-07-25","10:03:51 PM",41.9432033333,-87.7126766667
"2013-07-25","10:04:21 PM",41.9426816667,-87.7127733333
"2013-07-25","10:04:31 PM",41.9420516667,-87.7127833333
"2013-07-25","10:04:51 PM",41.9408266667,-87.712795
"2013-07-25","10:05:51 PM",41.9394416667,-87.716065
"2013-07-25","10:06:01 PM",41.9396683333,-87.7162483333
"2013-07-25","10:06:11 PM",41.94001,-87.7162466667
"2013-07-25","10:06:21 PM",41.940215,-87.716095
"2013-07-25","10:06:31 PM",41.940215,-87.7157183333
"2013-07-25","10:06:41 PM",41.94022,-87.7153666667
"2013-07-25","10:06:51 PM",41.9402666667,-87.7149283333
"2013-07-25","10:07:01 PM",41.9402933333,-87.7145033333
"2013-07-25","10:07:11 PM",41.9402833333,-87.7141066667
"2013-07-25","10:07:21 PM",41.9402583333,-87.7136983333
"2013-07-25","10:07:31 PM",41.9403416667,-87.7132966667
"2013-07-25","10:07:41 PM",41.940625,-87.7133416667
"2013-07-25","10:07:51 PM",41.940885,-87.7136066667
"2013-07-25","10:08:01 PM",41.9410783333,-87.7140366667
"2013-07-25","10:08:11 PM",41.9411083333,-87.7145316667
"2013-07-25","10:08:21 PM",41.9410933333,-87.7149966667
"2013-07-25","10:08:31 PM",41.9410783333,-87.71549
"2013-07-25","10:08:41 PM",41.9410716667,-87.7159
"2013-07-25","10:08:51 PM",41.9410733333,-87.7162883333
"2013-07-25","10:09:01 PM",41.9412466667,-87.71633
"2013-07-25","10:09:11 PM",41.9415,-87.7163266667
"2013-07-25","10:09:31 PM",41.9420233333,-87.7164016667
"2013-07-25","10:09:41 PM",41.942025,-87.7168383333
"2013-07-25","10:09:51 PM",41.94202,-87.7172333333
"2013-07-25","10:10:01 PM",41.94178,-87.7173883333
"2013-07-25","10:10:11 PM",41.9414733333,-87.7173783333
"2013-07-25","10:10:21 PM",41.9411533333,-87.7173683333
"2013-07-25","10:10:31 PM",41.940795,-87.7173583333
"2013-07-25","10:10:41 PM",41.9404066667,-87.7173583333
"2013-07-25","10:10:51 PM",41.94007,-87.7173483333
"2013-07-25","10:11:01 PM",41.939635,-87.7173433333
"2013-07-25","10:11:11 PM",41.939325,-87.7175483333
"2013-07-25","10:11:21 PM",41.939315,-87.7183216667
"2013-07-25","10:11:31 PM",41.9395866667,-87.718595
"2013-07-25","10:11:41 PM",41.9398616667,-87.7186066667
"2013-07-25","10:11:51 PM",41.9401666667,-87.7186116667
"2013-07-25","10:12:11 PM",41.9407783333,-87.718645
"2013-07-25","10:12:21 PM",41.9411133333,-87.7186733333
"2013-07-25","10:12:31 PM",41.94145,-87.7186833333
"2013-07-25","10:12:41 PM",41.9417816667,-87.71872
"2013-07-25","10:12:51 PM",41.9420566667,-87.7187366667
"2013-07-25","10:13:21 PM",41.9428966667,-87.718755
"2013-07-25","10:13:31 PM",41.9431833333,-87.7187766667
"2013-07-25","10:13:41 PM",41.9435433333,-87.71881
"2013-07-25","10:13:51 PM",41.9438766667,-87.71882
"2013-07-25","10:14:01 PM",41.944215,-87.7188316667
"2013-07-25","10:14:11 PM",41.9443216667,-87.7191716667
"2013-07-25","10:14:21 PM",41.944335,-87.7196083333
"2013-07-25","10:14:31 PM",41.9443433333,-87.7201566667
"2013-07-25","10:14:41 PM",41.944365,-87.720715
"2013-07-25","10:14:51 PM",41.9444116667,-87.721345
"2013-07-25","10:15:01 PM",41.9444016667,-87.7220133333
"2013-07-25","10:15:11 PM",41.944765,-87.7222
"2013-07-25","10:15:21 PM",41.9452333333,-87.7222416667
"2013-07-25","10:15:31 PM",41.9457133333,-87.7222816667
"2013-07-25","10:15:51 PM",41.94614,-87.721695
"2013-07-25","10:16:01 PM",41.9462016667,-87.72076
"2013-07-25","10:17:51 PM",41.9464733333,-87.7164466667
"2013-07-25","10:18:01 PM",41.9469,-87.7164816667
"2013-07-25","10:18:11 PM",41.9472183333,-87.7164883333
"2013-07-25","10:18:21 PM",41.9475983333,-87.7165166667
"2013-07-25","10:18:31 PM",41.94801,-87.7165333333
"2013-07-25","10:18:41 PM",41.9484283333,-87.7165533333
"2013-07-25","10:18:51 PM",41.9487566667,-87.71658
"2013-07-25","10:19:01 PM",41.9490133333,-87.7165933333
"2013-07-25","10:19:11 PM",41.94932,-87.7166216667
"2013-07-25","10:19:21 PM",41.9496233333,-87.7166683333
"2013-07-25","10:19:41 PM",41.950205,-87.7167066667
"2013-07-25","10:19:51 PM",41.9505816667,-87.71672
"2013-07-25","10:20:01 PM",41.9510333333,-87.716765
"2013-07-25","10:20:11 PM",41.9514433333,-87.7167766667
"2013-07-25","10:20:31 PM",41.9518966667,-87.716775
"2013-07-25","10:20:41 PM",41.952285,-87.7167766667
"2013-07-25","10:20:51 PM",41.9526766667,-87.7167983333
"2013-07-25","10:21:01 PM",41.9530816667,-87.7168016667
"2013-07-25","10:21:31 PM",41.9535066667,-87.7156183333
"2013-07-25","10:21:41 PM",41.953175,-87.7155066667
"2013-07-25","10:21:51 PM",41.95286,-87.7154583333
"2013-07-25","10:22:01 PM",41.95248,-87.7154133333
"2013-07-25","10:22:11 PM",41.9521233333,-87.71538
"2013-07-25","10:22:21 PM",41.9518133333,-87.7153516667
"2013-07-25","10:22:31 PM",41.95139,-87.7153233333
"2013-07-25","10:22:51 PM",41.9507366667,-87.715295
"2013-07-25","10:23:01 PM",41.9504766667,-87.7152783333
"2013-07-25","10:23:11 PM",41.9500783333,-87.7152416667
"2013-07-25","10:23:21 PM",41.9497016667,-87.715235
"2013-07-25","10:23:31 PM",41.9492166667,-87.7152133333
"2013-07-25","10:23:41 PM",41.9487633333,-87.715205
"2013-07-25","10:23:51 PM",41.9481866667,-87.7151766667
"2013-07-25","10:24:01 PM",41.947515,-87.7151533333
"2013-07-25","10:24:21 PM",41.9467166667,-87.7143116667
"2013-07-25","10:24:31 PM",41.947075,-87.71398
"2013-07-25","10:24:41 PM",41.9475233333,-87.713995
"2013-07-25","10:24:51 PM",41.947995,-87.7140116667
"2013-07-25","10:25:01 PM",41.94847,-87.714055
"2013-07-25","10:25:11 PM",41.9489433333,-87.714065
"2013-07-25","10:25:21 PM",41.9495283333,-87.714075
"2013-07-25","10:25:31 PM",41.9500133333,-87.7140833333
"2013-07-25","10:25:41 PM",41.9501733333,-87.714575
"2013-07-25","10:25:51 PM",41.9501616667,-87.7151516667
"2013-07-25","10:26:01 PM",41.9501516667,-87.7156983333
"2013-07-25","10:26:11 PM",41.9501133333,-87.7162433333
"2013-07-25","10:26:21 PM",41.950105,-87.7169383333
"2013-07-25","10:26:31 PM",41.9500916667,-87.7173783333
"2013-07-25","10:26:41 PM",41.9497066667,-87.71746
"2013-07-25","10:26:51 PM",41.9493616667,-87.7174616667
"2013-07-25","10:27:01 PM",41.9489716667,-87.717465
"2013-07-25","10:27:11 PM",41.9485033333,-87.7174633333
"2013-07-25","10:27:21 PM",41.94797,-87.7174433333
"2013-07-25","10:27:31 PM",41.94754,-87.7174283333
"2013-07-25","10:27:41 PM",41.94721,-87.7173933333
"2013-07-25","10:27:51 PM",41.9469833333,-87.71764
"2013-07-25","10:28:01 PM",41.9472366667,-87.7174933333
"2013-07-25","10:28:31 PM",41.948415,-87.7172866667
"2013-07-25","10:28:41 PM",41.9484116667,-87.7167716667
"2013-07-25","10:28:51 PM",41.948415,-87.7162633333
"2013-07-25","10:29:01 PM",41.94842,-87.7155916667
"2013-07-25","10:29:11 PM",41.948435,-87.7149283333
"2013-07-25","10:29:21 PM",41.948435,-87.7141516667
"2013-07-25","10:29:31 PM",41.9484666667,-87.7135
"2013-07-25","8:03:46 PM",41.9604083333,-87.7384516667
"2013-07-25","8:03:56 PM",41.9600283333,-87.738415
"2013-07-25","8:04:06 PM",41.9595716667,-87.7384083333
"2013-07-25","8:04:36 PM",41.9594066667,-87.738365
"2013-07-25","8:04:46 PM",41.9597083333,-87.7383983333
"2013-07-25","8:04:56 PM",41.96011,-87.7384116667
"2013-07-25","8:05:06 PM",41.9604816667,-87.7384333333
"2013-07-25","8:05:26 PM",41.9609416667,-87.738465
"2013-07-25","8:05:36 PM",41.961305,-87.7384783333
"2013-07-25","8:05:46 PM",41.9615933333,-87.738485
"2013-07-25","8:06:06 PM",41.9623183333,-87.738505
"2013-07-25","8:06:16 PM",41.9627266667,-87.7385266667
"2013-07-25","8:06:26 PM",41.9630333333,-87.738535
"2013-07-25","8:06:36 PM",41.9634633333,-87.7385583333
"2013-07-25","8:06:46 PM",41.963825,-87.7385833333
"2013-07-25","8:07:06 PM",41.9646366667,-87.7386133333
"2013-07-25","8:07:16 PM",41.96503,-87.7386266667
"2013-07-25","8:07:26 PM",41.9654016667,-87.738645
"2013-07-25","8:07:36 PM",41.9658033333,-87.73865
"2013-07-25","8:07:46 PM",41.9660216667,-87.7384983333
"2013-07-25","8:07:56 PM",41.9660416667,-87.7379233333
"2013-07-25","8:08:06 PM",41.965975,-87.7375083333
"2013-07-25","8:08:16 PM",41.9656483333,-87.7370566667
"2013-07-25","8:08:26 PM",41.9653716667,-87.7371966667
"2013-07-25","8:08:36 PM",41.9650133333,-87.7371683333
"2013-07-25","8:08:46 PM",41.9646183333,-87.7371416667
"2013-07-25","8:08:56 PM",41.9641983333,-87.737125
"2013-07-25","8:09:06 PM",41.96375,-87.7371183333
"2013-07-25","8:09:16 PM",41.9632833333,-87.7370983333
"2013-07-25","8:09:26 PM",41.9628416667,-87.73709
"2013-07-25","8:09:36 PM",41.962695,-87.7373966667
"2013-07-25","8:09:46 PM",41.9626983333,-87.7379266667
"2013-07-25","8:10:06 PM",41.963,-87.7385316667
"2013-07-25","8:10:16 PM",41.9633316667,-87.7385233333
"2013-07-25","8:10:26 PM",41.9637066667,-87.7385333333
"2013-07-25","8:10:36 PM",41.9640433333,-87.738545
"2013-07-25","8:10:46 PM",41.9643283333,-87.738525
"2013-07-25","8:10:56 PM",41.9643566667,-87.7380033333
"2013-07-25","8:11:06 PM",41.964385,-87.7374
"2013-07-25","8:11:16 PM",41.9641066667,-87.73719
"2013-07-25","8:11:26 PM",41.9636933333,-87.73718
"2013-07-25","8:11:36 PM",41.9632633333,-87.7371683333
"2013-07-25","8:11:46 PM",41.9627916667,-87.7371533333
"2013-07-25","8:11:56 PM",41.9623483333,-87.7371116667
"2013-07-25","8:12:06 PM",41.9618383333,-87.7370983333
"2013-07-25","8:12:16 PM",41.9613216667,-87.7370716667
"2013-07-25","8:13:06 PM",41.9606833333,-87.737085
"2013-07-25","8:13:16 PM",41.9602183333,-87.7370783333
"2013-07-25","8:13:26 PM",41.959745,-87.7370683333
"2013-07-25","8:13:36 PM",41.9593016667,-87.737045
"2013-07-25","8:13:46 PM",41.9588983333,-87.73702
"2013-07-25","8:13:56 PM",41.958525,-87.73699
"2013-07-25","8:14:06 PM",41.958295,-87.7371366667
